"Step","prime-snowball-26 - tok per sec","prime-snowball-26 - tok per sec__MIN","prime-snowball-26 - tok per sec__MAX"
"917","1160681.8844502997","1160681.8844502997","1160681.8844502997"
"918","1157172.7757427439","1157172.7757427439","1157172.7757427439"
"920","1157237.731805756","1157237.731805756","1157237.731805756"
"921","1162994.8655044246","1162994.8655044246","1162994.8655044246"
"922","1159584.2778163697","1159584.2778163697","1159584.2778163697"
"925","1157553.6846307553","1157553.6846307553","1157553.6846307553"
"931","1155054.3408461555","1155054.3408461555","1155054.3408461555"
"932","1156449.8201545842","1156449.8201545842","1156449.8201545842"
"934","1156103.673320837","1156103.673320837","1156103.673320837"
"937","1151822.8126346136","1151822.8126346136","1151822.8126346136"
"938","1158414.6983581134","1158414.6983581134","1158414.6983581134"
"941","1157294.5743432418","1157294.5743432418","1157294.5743432418"
"942","1159329.147348702","1159329.147348702","1159329.147348702"
"944","1157223.1160557792","1157223.1160557792","1157223.1160557792"
"947","1157167.0924341683","1157167.0924341683","1157167.0924341683"
"952","1156827.007470109","1156827.007470109","1156827.007470109"
"953","1157127.3108372062","1157127.3108372062","1157127.3108372062"
"954","1156479.823901382","1156479.823901382","1156479.823901382"
"959","1159447.3248203816","1159447.3248203816","1159447.3248203816"
"963","1153120.185185263","1153120.185185263","1153120.185185263"
"964","1152445.766733608","1152445.766733608","1152445.766733608"
"966","1155271.176184959","1155271.176184959","1155271.176184959"
"971","1159531.286212955","1159531.286212955","1159531.286212955"
"974","1157766.5830111792","1157766.5830111792","1157766.5830111792"
"976","1156725.5888517871","1156725.5888517871","1156725.5888517871"
"978","1157131.3700585207","1157131.3700585207","1157131.3700585207"
"981","1151054.304806146","1151054.304806146","1151054.304806146"
"982","1157333.5553107313","1157333.5553107313","1157333.5553107313"
"983","1159090.420862212","1159090.420862212","1159090.420862212"
"984","1158845.2786040462","1158845.2786040462","1158845.2786040462"
"985","1154115.9300700964","1154115.9300700964","1154115.9300700964"
"987","1156752.3616393623","1156752.3616393623","1156752.3616393623"
"988","1155976.4536300115","1155976.4536300115","1155976.4536300115"
"990","1159218.3269224686","1159218.3269224686","1159218.3269224686"
"991","1160066.3160988141","1160066.3160988141","1160066.3160988141"
"992","1155666.219842283","1155666.219842283","1155666.219842283"
"993","1154397.8587705311","1154397.8587705311","1154397.8587705311"
"995","1158407.3755644476","1158407.3755644476","1158407.3755644476"
"996","1155778.7919648206","1155778.7919648206","1155778.7919648206"
"997","1148750.1213089589","1148750.1213089589","1148750.1213089589"
"1000","1155554.4792818648","1155554.4792818648","1155554.4792818648"
"1003","1147733.2580345697","1147733.2580345697","1147733.2580345697"
"1005","1148962.995084434","1148962.995084434","1148962.995084434"
"1008","1148304.6222481537","1148304.6222481537","1148304.6222481537"
"1009","1150245.9074303322","1150245.9074303322","1150245.9074303322"
"1010","1147377.1424882289","1147377.1424882289","1147377.1424882289"
"1012","362904.9076335638","362904.9076335638","362904.9076335638"
"1013","1146833.016247759","1146833.016247759","1146833.016247759"
"1017","1137926.509501422","1137926.509501422","1137926.509501422"
"1019","1146565.929130218","1146565.929130218","1146565.929130218"
"1021","1145093.2080142137","1145093.2080142137","1145093.2080142137"
"1022","1148104.7798829526","1148104.7798829526","1148104.7798829526"
"1027","1151833.2701271002","1151833.2701271002","1151833.2701271002"
"1028","1146775.6019519141","1146775.6019519141","1146775.6019519141"
"1029","1149175.1470475725","1149175.1470475725","1149175.1470475725"
"1031","1143588.5812676034","1143588.5812676034","1143588.5812676034"
"1033","1144282.8380994804","1144282.8380994804","1144282.8380994804"
"1034","1150538.790144781","1150538.790144781","1150538.790144781"
"1035","1152003.834498771","1152003.834498771","1152003.834498771"
"1036","1152392.6203380735","1152392.6203380735","1152392.6203380735"
"1039","1154717.9218055767","1154717.9218055767","1154717.9218055767"
"1040","1151054.304806146","1151054.304806146","1151054.304806146"
"1041","1144363.823473209","1144363.823473209","1144363.823473209"
"1043","1154349.379848846","1154349.379848846","1154349.379848846"
"1044","1155434.6655905843","1155434.6655905843","1155434.6655905843"
"1045","1144501.207231464","1144501.207231464","1144501.207231464"
"1047","1143989.957316464","1143989.957316464","1143989.957316464"
"1050","1144438.4672035195","1144438.4672035195","1144438.4672035195"
"1052","1145563.2712815169","1145563.2712815169","1145563.2712815169"
"1053","1144174.8754300366","1144174.8754300366","1144174.8754300366"
"1054","1145896.7648874682","1145896.7648874682","1145896.7648874682"
"1055","1149993.2654819496","1149993.2654819496","1149993.2654819496"
"1058","1131333.784465444","1131333.784465444","1131333.784465444"
"1059","1141534.558984372","1141534.558984372","1141534.558984372"
"1061","1125010.3626488913","1125010.3626488913","1125010.3626488913"
"1063","1138565.958231277","1138565.958231277","1138565.958231277"
"1064","1095907.5531362526","1095907.5531362526","1095907.5531362526"
"1065","1090074.4895617012","1090074.4895617012","1090074.4895617012"
"1066","1092100.6328812677","1092100.6328812677","1092100.6328812677"
"1069","1095520.2822144653","1095520.2822144653","1095520.2822144653"
"1071","1109018.8769350047","1109018.8769350047","1109018.8769350047"
"1072","1103245.7468806086","1103245.7468806086","1103245.7468806086"
"1073","1087861.357874074","1087861.357874074","1087861.357874074"
"1074","1088412.7204612168","1088412.7204612168","1088412.7204612168"
"1076","1085164.3087288595","1085164.3087288595","1085164.3087288595"
"1077","1085665.7703185375","1085665.7703185375","1085665.7703185375"
"1078","1105484.1903617945","1105484.1903617945","1105484.1903617945"
"1079","1118707.150875489","1118707.150875489","1118707.150875489"
"1083","1088056.5682257197","1088056.5682257197","1088056.5682257197"
"1084","1086202.0322080113","1086202.0322080113","1086202.0322080113"
"1085","1086194.8785647957","1086194.8785647957","1086194.8785647957"
"1086","1124508.706652412","1124508.706652412","1124508.706652412"
"1087","1084202.685851773","1084202.685851773","1084202.685851773"
"1088","1088751.8560994545","1088751.8560994545","1088751.8560994545"
"1091","1094453.7919853053","1094453.7919853053","1094453.7919853053"
"1092","1088269.8007344136","1088269.8007344136","1088269.8007344136"
"1095","1135834.0874471087","1135834.0874471087","1135834.0874471087"
"1096","1084669.730299732","1084669.730299732","1084669.730299732"
"1097","1093945.6323983571","1093945.6323983571","1093945.6323983571"
"1100","1081297.5312938653","1081297.5312938653","1081297.5312938653"
"1101","1087008.8519607475","1087008.8519607475","1087008.8519607475"
"1105","1103516.65756519","1103516.65756519","1103516.65756519"
"1106","1097738.414324062","1097738.414324062","1097738.414324062"
"1108","1090524.9749656331","1090524.9749656331","1090524.9749656331"
"1109","1086308.6326547146","1086308.6326547146","1086308.6326547146"
"1114","1102810.5015897555","1102810.5015897555","1102810.5015897555"
"1115","1090735.5693847304","1090735.5693847304","1090735.5693847304"
"1118","1091651.0127170952","1091651.0127170952","1091651.0127170952"
"1120","1089542.3155883665","1089542.3155883665","1089542.3155883665"
"1121","1102666.7248313173","1102666.7248313173","1102666.7248313173"
"1123","1093565.5473730834","1093565.5473730834","1093565.5473730834"
"1125","1084293.2111267655","1084293.2111267655","1084293.2111267655"
"1126","1085941.7002891863","1085941.7002891863","1085941.7002891863"
"1127","1075562.4375009781","1075562.4375009781","1075562.4375009781"
"1128","1094942.0695391234","1094942.0695391234","1094942.0695391234"
"1129","1100055.7887061466","1100055.7887061466","1100055.7887061466"
"1131","1093102.404013799","1093102.404013799","1093102.404013799"
"1135","1087746.5609725213","1087746.5609725213","1087746.5609725213"
"1136","1097410.4525628265","1097410.4525628265","1097410.4525628265"
"1140","1099219.9680778033","1099219.9680778033","1099219.9680778033"
"1141","1085363.5520866993","1085363.5520866993","1085363.5520866993"
"1143","1080004.584962409","1080004.584962409","1080004.584962409"
"1144","1093269.7861436438","1093269.7861436438","1093269.7861436438"
"1147","1114981.6261786872","1114981.6261786872","1114981.6261786872"
"1149","1117400.4642754064","1117400.4642754064","1117400.4642754064"
"1152","1109039.0122505738","1109039.0122505738","1109039.0122505738"
"1153","1102811.9764174253","1102811.9764174253","1102811.9764174253"
"1155","1092468.121639748","1092468.121639748","1092468.121639748"
"1157","1091822.2873469777","1091822.2873469777","1091822.2873469777"
"1158","1083375.116540173","1083375.116540173","1083375.116540173"
"1159","1097732.5691921958","1097732.5691921958","1097732.5691921958"
"1162","1087760.1918368558","1087760.1918368558","1087760.1918368558"
"1163","1101121.467361282","1101121.467361282","1101121.467361282"
"1164","1092900.309503709","1092900.309503709","1092900.309503709"
"1165","1086151.9586841846","1086151.9586841846","1086151.9586841846"
"1166","1084442.931758242","1084442.931758242","1084442.931758242"
"1168","1084639.7703383015","1084639.7703383015","1084639.7703383015"
"1169","1099453.723213244","1099453.723213244","1099453.723213244"
"1170","1113212.3026555495","1113212.3026555495","1113212.3026555495"
"1171","1140088.124174106","1140088.124174106","1140088.124174106"
"1173","1146101.4143363836","1146101.4143363836","1146101.4143363836"
"1174","1148622.1149215873","1148622.1149215873","1148622.1149215873"
"1175","1141860.967332425","1141860.967332425","1141860.967332425"
"1176","1145572.024002406","1145572.024002406","1145572.024002406"
"1182","1147906.6049704857","1147906.6049704857","1147906.6049704857"
"1185","1147882.6368372296","1147882.6368372296","1147882.6368372296"
"1186","1142595.079576567","1142595.079576567","1142595.079576567"
"1187","1153559.747128109","1153559.747128109","1153559.747128109"
"1188","1151243.1211736447","1151243.1211736447","1151243.1211736447"
"1189","1148538.9260667006","1148538.9260667006","1148538.9260667006"
"1192","1150509.0938709225","1150509.0938709225","1150509.0938709225"
"1193","1150703.3513346065","1150703.3513346065","1150703.3513346065"
"1197","1147456.1714740924","1147456.1714740924","1147456.1714740924"
"1198","1149644.5613789037","1149644.5613789037","1149644.5613789037"
"1199","1154118.3529392006","1154118.3529392006","1154118.3529392006"
"1200","1152597.18030853","1152597.18030853","1152597.18030853"
"1201","1148762.1233705583","1148762.1233705583","1148762.1233705583"
"1202","1153012.1607076067","1153012.1607076067","1153012.1607076067"
"1203","1153744.5438019547","1153744.5438019547","1153744.5438019547"
"1204","1153711.4535834105","1153711.4535834105","1153711.4535834105"
"1207","1154780.1768956785","1154780.1768956785","1154780.1768956785"
"1209","1153788.9361006718","1153788.9361006718","1153788.9361006718"
"1212","1147219.117169882","1147219.117169882","1147219.117169882"
"1215","1155309.2116689023","1155309.2116689023","1155309.2116689023"
"1216","1154106.2386954066","1154106.2386954066","1154106.2386954066"
"1219","1154832.7351191477","1154832.7351191477","1154832.7351191477"
"1223","1154146.6204970912","1154146.6204970912","1154146.6204970912"
"1226","1151178.8363071368","1151178.8363071368","1151178.8363071368"
"1231","1155434.6655905843","1155434.6655905843","1155434.6655905843"
"1233","1156664.7462160264","1156664.7462160264","1156664.7462160264"
"1236","1155807.9509103051","1155807.9509103051","1155807.9509103051"
"1239","1152951.708079979","1152951.708079979","1152951.708079979"
"1241","1151965.2117267665","1151965.2117267665","1151965.2117267665"
"1242","1155217.7688818409","1155217.7688818409","1155217.7688818409"
"1243","1157101.3324951732","1157101.3324951732","1157101.3324951732"
"1249","1159237.8819287322","1159237.8819287322","1159237.8819287322"
"1250","1154054.5541124633","1154054.5541124633","1154054.5541124633"
"1251","1157535.8112308388","1157535.8112308388","1157535.8112308388"
"1252","1158911.2369206208","1158911.2369206208","1158911.2369206208"
"1256","1154423.7158604276","1154423.7158604276","1154423.7158604276"
"1258","1160842.0065613186","1160842.0065613186","1160842.0065613186"
"1259","1157680.4391200247","1157680.4391200247","1157680.4391200247"
"1261","1156896.793806941","1156896.793806941","1156896.793806941"
"1264","1155801.471017494","1155801.471017494","1155801.471017494"
"1266","1147223.1071724945","1147223.1071724945","1147223.1071724945"
"1267","1147563.9558193418","1147563.9558193418","1147563.9558193418"
"1268","1142118.7483909747","1142118.7483909747","1142118.7483909747"
"1270","491364.51209338283","491364.51209338283","491364.51209338283"
"1271","1142123.4939184343","1142123.4939184343","1142123.4939184343"
"1275","1147613.4635634404","1147613.4635634404","1147613.4635634404"
"1276","1148534.926906109","1148534.926906109","1148534.926906109"
"1277","1151556.6127410354","1151556.6127410354","1151556.6127410354"
"1278","1148736.519275654","1148736.519275654","1148736.519275654"
"1280","1146438.4090265473","1146438.4090265473","1146438.4090265473"
"1281","1151483.4494385945","1151483.4494385945","1151483.4494385945"
"1282","1148929.37819074","1148929.37819074","1148929.37819074"
"1283","1150346.1929394566","1150346.1929394566","1150346.1929394566"
"1284","1146562.740781886","1146562.740781886","1146562.740781886"
"1285","1139793.4479511925","1139793.4479511925","1139793.4479511925"
