"Step","sleek-thunder-73 - tok per sec","sleek-thunder-73 - tok per sec__MIN","sleek-thunder-73 - tok per sec__MAX"
"11891","938150.3104623649","938150.3104623649","938150.3104623649"
"11893","939486.0211270734","939486.0211270734","939486.0211270734"
"11894","938334.2258903139","938334.2258903139","938334.2258903139"
"11895","937836.1740578236","937836.1740578236","937836.1740578236"
"11896","937740.1918069922","937740.1918069922","937740.1918069922"
"11897","938799.3685577686","938799.3685577686","938799.3685577686"
"11898","937814.6906093531","937814.6906093531","937814.6906093531"
"11900","936757.2772645638","936757.2772645638","936757.2772645638"
"11902","941277.9615768443","941277.9615768443","941277.9615768443"
"11903","940659.961275505","940659.961275505","940659.961275505"
"11907","940593.7458212978","940593.7458212978","940593.7458212978"
"11908","941609.6141688819","941609.6141688819","941609.6141688819"
"11909","938656.0225104323","938656.0225104323","938656.0225104323"
"11910","939010.1163415923","939010.1163415923","939010.1163415923"
"11911","938716.0118550292","938716.0118550292","938716.0118550292"
"11912","940157.6006332391","940157.6006332391","940157.6006332391"
"11914","937301.6658781717","937301.6658781717","937301.6658781717"
"11915","937098.9863186091","937098.9863186091","937098.9863186091"
"11916","939529.6010562562","939529.6010562562","939529.6010562562"
"11919","940131.4172231378","940131.4172231378","940131.4172231378"
"11922","938638.1645683054","938638.1645683054","938638.1645683054"
"11924","937736.535728767","937736.535728767","937736.535728767"
"11929","936706.6580052187","936706.6580052187","936706.6580052187"
"11930","938810.3617552476","938810.3617552476","938810.3617552476"
"11935","941703.1640147783","941703.1640147783","941703.1640147783"
"11937","941035.3583503977","941035.3583503977","941035.3583503977"
"11938","941955.3342308322","941955.3342308322","941955.3342308322"
"11943","938515.4668288621","938515.4668288621","938515.4668288621"
"11946","941126.0322052087","941126.0322052087","941126.0322052087"
"11947","940651.6838338927","940651.6838338927","940651.6838338927"
"11948","941009.1260270114","941009.1260270114","941009.1260270114"
"11951","935826.9398620975","935826.9398620975","935826.9398620975"
"11953","940471.4556743439","940471.4556743439","940471.4556743439"
"11955","939606.2197858114","939606.2197858114","939606.2197858114"
"11956","938504.9382935718","938504.9382935718","938504.9382935718"
"11957","939011.4910942172","939011.4910942172","939011.4910942172"
"11958","936664.707449719","936664.707449719","936664.707449719"
"11961","937261.9447339746","937261.9447339746","937261.9447339746"
"11962","937503.9763478403","937503.9763478403","937503.9763478403"
"11967","938342.0049976105","938342.0049976105","938342.0049976105"
"11972","936571.700054905","936571.700054905","936571.700054905"
"11976","939361.7258579327","939361.7258579327","939361.7258579327"
"11977","939482.8101343203","939482.8101343203","939482.8101343203"
"11979","938187.362248515","938187.362248515","938187.362248515"
"11980","936275.0205259386","936275.0205259386","936275.0205259386"
"11981","936258.1642006594","936258.1642006594","936258.1642006594"
"11982","934764.0111016702","934764.0111016702","934764.0111016702"
"11985","938131.099577239","938131.099577239","938131.099577239"
"11986","337868.93652863434","337868.93652863434","337868.93652863434"
"11987","939604.3844605862","939604.3844605862","939604.3844605862"
"11988","939033.0294108891","939033.0294108891","939033.0294108891"
"11989","936756.8212107787","936756.8212107787","936756.8212107787"
"11990","935717.2619051788","935717.2619051788","935717.2619051788"
"11993","939668.1662168907","939668.1662168907","939668.1662168907"
"11995","940932.738468821","940932.738468821","940932.738468821"
"11996","939557.5860897385","939557.5860897385","939557.5860897385"
"11998","939807.2312840343","939807.2312840343","939807.2312840343"
"11999","940869.7050654965","940869.7050654965","940869.7050654965"
"12000","939664.4950895983","939664.4950895983","939664.4950895983"
"12001","941373.748325812","941373.748325812","941373.748325812"
"12002","938718.7596422405","938718.7596422405","938718.7596422405"
"12007","937803.7207174144","937803.7207174144","937803.7207174144"
"12008","937631.4356703802","937631.4356703802","937631.4356703802"
"12009","937322.212618697","937322.212618697","937322.212618697"
"12010","936878.1471702964","936878.1471702964","936878.1471702964"
"12011","938782.8792442685","938782.8792442685","938782.8792442685"
"12012","940380.4483125502","940380.4483125502","940380.4483125502"
"12014","939655.776277242","939655.776277242","939655.776277242"
"12015","940155.7631533687","940155.7631533687","940155.7631533687"
"12017","940290.3775625742","940290.3775625742","940290.3775625742"
"12018","935929.8147534006","935929.8147534006","935929.8147534006"
"12021","935909.3290114839","935909.3290114839","935909.3290114839"
"12023","936862.6375891145","936862.6375891145","936862.6375891145"
"12026","938040.5445723293","938040.5445723293","938040.5445723293"
"12029","941446.5224437793","941446.5224437793","941446.5224437793"
"12031","940763.4415885771","940763.4415885771","940763.4415885771"
"12032","940490.3028345527","940490.3028345527","940490.3028345527"
"12033","938630.838429639","938630.838429639","938630.838429639"
"12034","934721.3262169041","934721.3262169041","934721.3262169041"
"12035","934267.9265421783","934267.9265421783","934267.9265421783"
"12036","933903.8009090798","933903.8009090798","933903.8009090798"
"12037","939247.0914866904","939247.0914866904","939247.0914866904"
"12041","937475.2000062363","937475.2000062363","937475.2000062363"
"12042","939715.8934821658","939715.8934821658","939715.8934821658"
"12043","940429.1672346775","940429.1672346775","940429.1672346775"
"12044","940606.6203184036","940606.6203184036","940606.6203184036"
"12046","940090.9965765489","940090.9965765489","940090.9965765489"
"12047","939937.1543197695","939937.1543197695","939937.1543197695"
"12048","935428.3994872061","935428.3994872061","935428.3994872061"
"12049","940723.8864254606","940723.8864254606","940723.8864254606"
"12052","939514.9210495991","939514.9210495991","939514.9210495991"
"12053","935380.652018014","935380.652018014","935380.652018014"
"12054","940946.542531092","940946.542531092","940946.542531092"
"12056","941292.6967309671","941292.6967309671","941292.6967309671"
"12057","939575.0202320536","939575.0202320536","939575.0202320536"
"12058","940912.9533525317","940912.9533525317","940912.9533525317"
"12059","937271.532288124","937271.532288124","937271.532288124"
"12060","938449.5529327991","938449.5529327991","938449.5529327991"
"12064","938493.0367555176","938493.0367555176","938493.0367555176"
"12065","937961.8948167871","937961.8948167871","937961.8948167871"
"12067","937114.9601283809","937114.9601283809","937114.9601283809"
"12070","939709.0094427761","939709.0094427761","939709.0094427761"
"12071","935397.0220297554","935397.0220297554","935397.0220297554"
"12075","935728.1830387276","935728.1830387276","935728.1830387276"
"12076","940527.5396885838","940527.5396885838","940527.5396885838"
"12080","938658.7699464556","938658.7699464556","938658.7699464556"
"12081","940302.3247306731","940302.3247306731","940302.3247306731"
"12082","936811.0947290829","936811.0947290829","936811.0947290829"
"12085","939167.7808800079","939167.7808800079","939167.7808800079"
"12087","937594.4277807149","937594.4277807149","937594.4277807149"
"12089","937842.5735731637","937842.5735731637","937842.5735731637"
"12090","940835.6613384382","940835.6613384382","940835.6613384382"
"12091","937761.6718423237","937761.6718423237","937761.6718423237"
"12093","936132.89971923","936132.89971923","936132.89971923"
"12095","938203.8306484722","938203.8306484722","938203.8306484722"
"12097","940715.607858782","940715.607858782","940715.607858782"
"12099","940012.4618493201","940012.4618493201","940012.4618493201"
"12100","941321.7079138922","941321.7079138922","941321.7079138922"
"12101","942182.2645177655","942182.2645177655","942182.2645177655"
"12102","940851.7627941773","940851.7627941773","940851.7627941773"
"12104","940085.4849394927","940085.4849394927","940085.4849394927"
"12108","922281.3083939953","922281.3083939953","922281.3083939953"
"12110","932586.1649408987","932586.1649408987","932586.1649408987"
"12115","937376.5516736072","937376.5516736072","937376.5516736072"
"12116","937982.9277617587","937982.9277617587","937982.9277617587"
"12118","938010.8207306182","938010.8207306182","938010.8207306182"
"12119","938621.2230461909","938621.2230461909","938621.2230461909"
"12120","940958.5063793537","940958.5063793537","940958.5063793537"
"12121","938805.7812250099","938805.7812250099","938805.7812250099"
"12122","939092.1502941519","939092.1502941519","939092.1502941519"
"12123","939453.4535039846","939453.4535039846","939453.4535039846"
"12125","934742.2140776895","934742.2140776895","934742.2140776895"
"12126","934201.2471945735","934201.2471945735","934201.2471945735"
"12127","937975.1546069918","937975.1546069918","937975.1546069918"
"12128","936239.4862788508","936239.4862788508","936239.4862788508"
"12132","936811.0947290829","936811.0947290829","936811.0947290829"
"12133","936878.1471702964","936878.1471702964","936878.1471702964"
"12135","938333.3107097","938333.3107097","938333.3107097"
"12137","939537.3999963867","939537.3999963867","939537.3999963867"
"12140","940733.5449374123","940733.5449374123","940733.5449374123"
"12142","938259.6445259318","938259.6445259318","938259.6445259318"
"12145","936158.4054047874","936158.4054047874","936158.4054047874"
"12150","937160.6025857639","937160.6025857639","937160.6025857639"
"12151","934270.194714586","934270.194714586","934270.194714586"
"12152","921095.881809922","921095.881809922","921095.881809922"
"12153","928783.6742435981","928783.6742435981","928783.6742435981"
"12154","938457.7916634761","938457.7916634761","938457.7916634761"
"12156","939532.8123688648","939532.8123688648","939532.8123688648"
"12162","938125.1535103415","938125.1535103415","938125.1535103415"
"12163","937616.8149204304","937616.8149204304","937616.8149204304"
"12164","937494.3840376841","937494.3840376841","937494.3840376841"
"12166","937324.4956454725","937324.4956454725","937324.4956454725"
"12167","935773.2354094355","935773.2354094355","935773.2354094355"
"12169","935435.2209521661","935435.2209521661","935435.2209521661"
"12170","936848.4969479255","936848.4969479255","936848.4969479255"
"12174","935115.1740660246","935115.1740660246","935115.1740660246"
"12175","932860.6107099241","932860.6107099241","932860.6107099241"
"12176","937056.5442698987","937056.5442698987","937056.5442698987"
"12180","930103.1682064093","930103.1682064093","930103.1682064093"
"12181","928972.0081940342","928972.0081940342","928972.0081940342"
"12182","931692.0596237875","931692.0596237875","931692.0596237875"
"12183","926925.0661819787","926925.0661819787","926925.0661819787"
"12186","935337.0014544267","935337.0014544267","935337.0014544267"
"12188","936599.0532536084","936599.0532536084","936599.0532536084"
"12192","937291.6211328681","937291.6211328681","937291.6211328681"
"12193","935568.4868556237","935568.4868556237","935568.4868556237"
"12194","937781.781703427","937781.781703427","937781.781703427"
"12196","937599.453372082","937599.453372082","937599.453372082"
"12198","937288.8816942408","937288.8816942408","937288.8816942408"
"12199","935927.5385155677","935927.5385155677","935927.5385155677"
"12200","935538.4646017334","935538.4646017334","935538.4646017334"
"12203","932192.1859747649","932192.1859747649","932192.1859747649"
"12204","328114.6494354689","328114.6494354689","328114.6494354689"
"12207","932098.258506934","932098.258506934","932098.258506934"
"12208","932780.1139941836","932780.1139941836","932780.1139941836"
"12209","929035.251717668","929035.251717668","929035.251717668"
"12214","934285.6185790318","934285.6185790318","934285.6185790318"
"12215","934648.6800580759","934648.6800580759","934648.6800580759"
"12216","933221.6600720427","933221.6600720427","933221.6600720427"
"12217","934125.9608696813","934125.9608696813","934125.9608696813"
