"Step","lemon-disco-5 - train/loss","lemon-disco-5 - train/loss__MIN","lemon-disco-5 - train/loss__MAX"
"2497","1.2183","1.2183","1.2183"
"2498","1.2954","1.2954","1.2954"
"2499","1.2954","1.2954","1.2954"
"2500","1.4068","1.4068","1.4068"
"2501","1.4068","1.4068","1.4068"
"2502","1.318","1.318","1.318"
"2503","1.318","1.318","1.318"
"2504","1.258","1.258","1.258"
"2505","1.258","1.258","1.258"
"2506","1.3007","1.3007","1.3007"
"2507","1.3007","1.3007","1.3007"
"2508","1.1024","1.1024","1.1024"
"2509","1.1024","1.1024","1.1024"
"2510","1.2398","1.2398","1.2398"
"2511","1.2398","1.2398","1.2398"
"2512","1.2123","1.2123","1.2123"
"2513","1.2123","1.2123","1.2123"
"2514","1.2401","1.2401","1.2401"
"2515","1.2401","1.2401","1.2401"
"2516","1.2891","1.2891","1.2891"
"2517","1.2891","1.2891","1.2891"
"2518","1.3733","1.3733","1.3733"
"2519","1.3733","1.3733","1.3733"
"2520","1.2961","1.2961","1.2961"
"2521","1.2961","1.2961","1.2961"
"2522","1.212","1.212","1.212"
"2523","1.212","1.212","1.212"
"2524","1.2266","1.2266","1.2266"
"2525","1.2266","1.2266","1.2266"
"2526","1.1844","1.1844","1.1844"
"2527","1.1844","1.1844","1.1844"
"2528","1.3051","1.3051","1.3051"
"2529","1.3051","1.3051","1.3051"
"2530","1.1834","1.1834","1.1834"
"2531","1.1834","1.1834","1.1834"
"2532","1.2295","1.2295","1.2295"
"2533","1.2295","1.2295","1.2295"
"2534","1.2267","1.2267","1.2267"
"2535","1.2267","1.2267","1.2267"
"2536","1.2777","1.2777","1.2777"
"2537","1.2777","1.2777","1.2777"
"2538","1.2963","1.2963","1.2963"
"2539","1.2963","1.2963","1.2963"
"2540","1.3332","1.3332","1.3332"
"2541","1.3332","1.3332","1.3332"
"2542","1.2973","1.2973","1.2973"
"2543","1.2973","1.2973","1.2973"
"2544","1.285","1.285","1.285"
"2545","1.285","1.285","1.285"
"2546","1.2937","1.2937","1.2937"
"2547","1.2937","1.2937","1.2937"
"2548","1.2552","1.2552","1.2552"
"2549","1.2552","1.2552","1.2552"
"2550","1.1747","1.1747","1.1747"
"2551","1.1747","1.1747","1.1747"
"2552","1.2253","1.2253","1.2253"
"2553","1.2253","1.2253","1.2253"
"2554","1.2419","1.2419","1.2419"
"2555","1.2419","1.2419","1.2419"
"2556","1.3696","1.3696","1.3696"
"2557","1.3696","1.3696","1.3696"
"2558","1.2335","1.2335","1.2335"
"2559","1.2335","1.2335","1.2335"
"2560","1.2318","1.2318","1.2318"
"2561","1.2318","1.2318","1.2318"
"2562","1.1783","1.1783","1.1783"
"2563","1.1783","1.1783","1.1783"
"2564","1.2881","1.2881","1.2881"
"2565","1.2881","1.2881","1.2881"
"2566","1.243","1.243","1.243"
"2567","1.243","1.243","1.243"
"2568","1.3657","1.3657","1.3657"
"2569","1.3657","1.3657","1.3657"
"2570","1.294","1.294","1.294"
"2571","1.294","1.294","1.294"
"2572","1.2593","1.2593","1.2593"
"2573","1.2593","1.2593","1.2593"
"2574","1.2689","1.2689","1.2689"
"2575","1.2689","1.2689","1.2689"
"2576","1.1979","1.1979","1.1979"
"2577","1.1979","1.1979","1.1979"
"2578","1.1266","1.1266","1.1266"
"2579","1.1266","1.1266","1.1266"
"2580","1.2919","1.2919","1.2919"
"2581","1.2919","1.2919","1.2919"
"2582","1.3058","1.3058","1.3058"
"2583","1.3058","1.3058","1.3058"
"2584","1.2168","1.2168","1.2168"
"2585","1.2168","1.2168","1.2168"
"2586","1.1689","1.1689","1.1689"
"2587","1.1689","1.1689","1.1689"
"2588","1.2445","1.2445","1.2445"
"2589","1.2445","1.2445","1.2445"
"2590","1.1989","1.1989","1.1989"
"2591","1.1989","1.1989","1.1989"
"2592","1.2016","1.2016","1.2016"
"2593","1.2016","1.2016","1.2016"
"2594","1.284","1.284","1.284"
"2595","1.284","1.284","1.284"
"2596","1.2381","1.2381","1.2381"
"2597","1.2381","1.2381","1.2381"
"2598","1.1917","1.1917","1.1917"
"2599","1.1917","1.1917","1.1917"
"2600","1.2483","1.2483","1.2483"
"2601","1.2483","1.2483","1.2483"
"2602","1.3381","1.3381","1.3381"
"2603","1.3381","1.3381","1.3381"
"2604","1.165","1.165","1.165"
"2605","1.165","1.165","1.165"
"2606","1.2822","1.2822","1.2822"
"2607","1.2822","1.2822","1.2822"
"2608","1.4194","1.4194","1.4194"
"2609","1.4194","1.4194","1.4194"
"2610","1.2951","1.2951","1.2951"
"2611","1.2951","1.2951","1.2951"
"2612","1.2876","1.2876","1.2876"
"2613","1.2876","1.2876","1.2876"
"2614","1.2965","1.2965","1.2965"
"2615","1.2965","1.2965","1.2965"
"2616","1.2663","1.2663","1.2663"
"2617","1.2663","1.2663","1.2663"
"2618","1.3232","1.3232","1.3232"
"2619","1.3232","1.3232","1.3232"
"2620","1.3324","1.3324","1.3324"
"2621","1.3324","1.3324","1.3324"
"2622","1.2562","1.2562","1.2562"
"2623","1.2562","1.2562","1.2562"
"2624","1.3293","1.3293","1.3293"
"2625","1.3293","1.3293","1.3293"
"2626","1.3471","1.3471","1.3471"
"2627","1.3471","1.3471","1.3471"
"2628","1.3596","1.3596","1.3596"
"2629","1.3596","1.3596","1.3596"
"2630","1.2642","1.2642","1.2642"
"2631","1.2642","1.2642","1.2642"
"2632","1.2429","1.2429","1.2429"
"2633","1.2429","1.2429","1.2429"
"2634","1.3201","1.3201","1.3201"
"2635","1.3201","1.3201","1.3201"
"2636","1.2314","1.2314","1.2314"
"2637","1.2314","1.2314","1.2314"
"2638","1.3634","1.3634","1.3634"
"2639","1.3634","1.3634","1.3634"
"2640","1.1566","1.1566","1.1566"
"2641","1.1566","1.1566","1.1566"
"2642","1.2486","1.2486","1.2486"
"2643","1.2486","1.2486","1.2486"
"2644","1.2828","1.2828","1.2828"
"2645","1.2828","1.2828","1.2828"
"2646","1.2128","1.2128","1.2128"
"2647","1.2128","1.2128","1.2128"
"2648","1.1933","1.1933","1.1933"
"2649","1.1933","1.1933","1.1933"
"2650","1.2863","1.2863","1.2863"
"2651","1.2863","1.2863","1.2863"
"2652","1.2238","1.2238","1.2238"
"2653","1.2238","1.2238","1.2238"
"2654","1.1982","1.1982","1.1982"
"2655","1.1982","1.1982","1.1982"
"2656","1.1618","1.1618","1.1618"
"2657","1.1618","1.1618","1.1618"
"2658","1.3171","1.3171","1.3171"
"2659","1.3171","1.3171","1.3171"
"2660","1.2372","1.2372","1.2372"
"2661","1.2372","1.2372","1.2372"
"2662","1.372","1.372","1.372"
"2663","1.372","1.372","1.372"
"2664","1.1792","1.1792","1.1792"
"2665","1.1792","1.1792","1.1792"
"2666","1.2034","1.2034","1.2034"
"2667","1.2034","1.2034","1.2034"
"2668","1.3315","1.3315","1.3315"
"2669","1.3315","1.3315","1.3315"
"2670","1.2991","1.2991","1.2991"
"2671","1.2991","1.2991","1.2991"
"2672","1.2762","1.2762","1.2762"
"2673","1.2762","1.2762","1.2762"
"2674","1.2472","1.2472","1.2472"
"2675","1.2472","1.2472","1.2472"
"2676","1.2123","1.2123","1.2123"
"2677","1.2123","1.2123","1.2123"
"2678","1.2755","1.2755","1.2755"
"2679","1.2755","1.2755","1.2755"
"2680","1.3419","1.3419","1.3419"
"2681","1.3419","1.3419","1.3419"
"2682","1.238","1.238","1.238"
"2683","1.238","1.238","1.238"
"2684","1.2282","1.2282","1.2282"
"2685","1.2282","1.2282","1.2282"
"2686","1.3432","1.3432","1.3432"
"2687","1.3432","1.3432","1.3432"
"2688","1.141","1.141","1.141"
"2689","1.141","1.141","1.141"
"2690","1.3329","1.3329","1.3329"
"2691","1.3329","1.3329","1.3329"
"2692","1.343","1.343","1.343"
"2693","1.343","1.343","1.343"
"2694","1.2528","1.2528","1.2528"
"2695","1.2528","1.2528","1.2528"
"2696","1.2416","1.2416","1.2416"
"2697","1.2416","1.2416","1.2416"
"2698","1.1849","1.1849","1.1849"
"2699","1.1849","1.1849","1.1849"
"2700","1.2605","1.2605","1.2605"
"2701","1.2605","1.2605","1.2605"
"2702","1.2049","1.2049","1.2049"
"2703","1.2049","1.2049","1.2049"
"2704","1.1844","1.1844","1.1844"
"2705","1.1844","1.1844","1.1844"
"2706","1.2075","1.2075","1.2075"
"2707","1.2075","1.2075","1.2075"
"2708","1.1441","1.1441","1.1441"
"2709","1.1441","1.1441","1.1441"
"2710","1.303","1.303","1.303"
"2711","1.303","1.303","1.303"
"2712","1.1528","1.1528","1.1528"
"2713","1.1528","1.1528","1.1528"
"2714","1.2233","1.2233","1.2233"
"2715","1.2233","1.2233","1.2233"
"2716","1.2663","1.2663","1.2663"
"2717","1.2663","1.2663","1.2663"
"2718","1.2515","1.2515","1.2515"
"2719","1.2515","1.2515","1.2515"
"2720","1.2474","1.2474","1.2474"
"2721","1.2474","1.2474","1.2474"
"2722","1.3149","1.3149","1.3149"
"2723","1.3149","1.3149","1.3149"
"2724","1.2849","1.2849","1.2849"
"2725","1.2849","1.2849","1.2849"
"2726","1.2245","1.2245","1.2245"
"2727","1.2245","1.2245","1.2245"
"2728","1.2234","1.2234","1.2234"
"2729","1.2234","1.2234","1.2234"
"2730","1.3136","1.3136","1.3136"
"2731","1.3136","1.3136","1.3136"
"2732","1.1231","1.1231","1.1231"
"2733","1.1231","1.1231","1.1231"
"2734","1.2226","1.2226","1.2226"
"2735","1.2226","1.2226","1.2226"
"2736","1.1922","1.1922","1.1922"
"2737","1.1922","1.1922","1.1922"
"2738","1.2011","1.2011","1.2011"
"2739","1.2011","1.2011","1.2011"
"2740","1.2988","1.2988","1.2988"
"2741","1.2988","1.2988","1.2988"
"2742","1.2078","1.2078","1.2078"
"2743","1.2078","1.2078","1.2078"
"2744","1.1904","1.1904","1.1904"
"2745","1.1904","1.1904","1.1904"
"2746","1.1799","1.1799","1.1799"
"2747","1.1799","1.1799","1.1799"
"2748","1.2735","1.2735","1.2735"
"2749","1.2735","1.2735","1.2735"
"2750","1.2145","1.2145","1.2145"
"2751","1.2145","1.2145","1.2145"
"2752","1.2287","1.2287","1.2287"
"2753","1.2287","1.2287","1.2287"
"2754","1.0867","1.0867","1.0867"
"2755","1.0867","1.0867","1.0867"
"2756","1.2652","1.2652","1.2652"
"2757","1.2652","1.2652","1.2652"
"2758","1.2634","1.2634","1.2634"
"2759","1.2634","1.2634","1.2634"
"2760","1.2307","1.2307","1.2307"
"2761","1.2307","1.2307","1.2307"
"2762","1.2912","1.2912","1.2912"
"2763","1.2912","1.2912","1.2912"
"2764","1.2298","1.2298","1.2298"
"2765","1.2298","1.2298","1.2298"
"2766","1.2727","1.2727","1.2727"
"2767","1.2727","1.2727","1.2727"
"2768","1.2434","1.2434","1.2434"
"2769","1.2434","1.2434","1.2434"
"2770","1.2797","1.2797","1.2797"
"2771","1.2797","1.2797","1.2797"
"2772","1.1366","1.1366","1.1366"
"2773","1.1366","1.1366","1.1366"
"2774","1.1753","1.1753","1.1753"
"2775","1.1753","1.1753","1.1753"
"2776","1.2239","1.2239","1.2239"
"2777","1.2239","1.2239","1.2239"
"2778","1.2651","1.2651","1.2651"
"2779","1.2651","1.2651","1.2651"
"2780","1.3112","1.3112","1.3112"
"2781","1.3112","1.3112","1.3112"
"2782","1.3388","1.3388","1.3388"
"2783","1.3388","1.3388","1.3388"
"2784","1.2526","1.2526","1.2526"
"2785","1.2526","1.2526","1.2526"
"2786","1.1303","1.1303","1.1303"
"2787","1.1303","1.1303","1.1303"
"2788","1.2131","1.2131","1.2131"
"2789","1.2131","1.2131","1.2131"
"2790","1.1932","1.1932","1.1932"
"2791","1.1932","1.1932","1.1932"
"2792","1.3508","1.3508","1.3508"
"2793","1.3508","1.3508","1.3508"
"2794","1.2918","1.2918","1.2918"
"2795","1.2918","1.2918","1.2918"
"2796","1.2901","1.2901","1.2901"
"2797","1.2901","1.2901","1.2901"
"2798","1.1118","1.1118","1.1118"
"2799","1.1118","1.1118","1.1118"
"2800","1.3447","1.3447","1.3447"
"2801","1.3447","1.3447","1.3447"
"2802","1.2135","1.2135","1.2135"
"2803","1.2135","1.2135","1.2135"
"2804","1.1206","1.1206","1.1206"
"2805","1.1206","1.1206","1.1206"
"2806","1.2756","1.2756","1.2756"
"2807","1.2756","1.2756","1.2756"
"2808","1.2176","1.2176","1.2176"
"2809","1.2176","1.2176","1.2176"
"2810","1.1747","1.1747","1.1747"
"2811","1.1747","1.1747","1.1747"
"2812","1.3324","1.3324","1.3324"
"2813","1.3324","1.3324","1.3324"
"2814","1.1968","1.1968","1.1968"
"2815","1.1968","1.1968","1.1968"
"2816","1.3012","1.3012","1.3012"
"2817","1.3012","1.3012","1.3012"
"2818","1.2635","1.2635","1.2635"
"2819","1.2635","1.2635","1.2635"
"2820","1.2879","1.2879","1.2879"
"2821","1.2879","1.2879","1.2879"
"2822","1.2489","1.2489","1.2489"
"2823","1.2489","1.2489","1.2489"
"2824","1.3275","1.3275","1.3275"
"2825","1.3275","1.3275","1.3275"
"2826","1.2519","1.2519","1.2519"
"2827","1.2519","1.2519","1.2519"
"2828","1.1988","1.1988","1.1988"
"2829","1.1988","1.1988","1.1988"
"2830","1.3256","1.3256","1.3256"
"2831","1.3256","1.3256","1.3256"
"2832","1.2879","1.2879","1.2879"
"2833","1.2879","1.2879","1.2879"
"2834","1.3421","1.3421","1.3421"
"2835","1.3421","1.3421","1.3421"
"2836","1.1918","1.1918","1.1918"
"2837","1.1918","1.1918","1.1918"
"2838","1.302","1.302","1.302"
"2839","1.302","1.302","1.302"
"2840","1.1958","1.1958","1.1958"
"2841","1.1958","1.1958","1.1958"
"2842","1.2998","1.2998","1.2998"
"2843","1.2998","1.2998","1.2998"
"2844","1.1697","1.1697","1.1697"
"2845","1.1697","1.1697","1.1697"
"2846","1.2996","1.2996","1.2996"
"2847","1.2996","1.2996","1.2996"
"2848","1.1288","1.1288","1.1288"
"2849","1.1288","1.1288","1.1288"
"2850","1.2592","1.2592","1.2592"
"2851","1.2592","1.2592","1.2592"
"2852","1.1936","1.1936","1.1936"
"2853","1.1936","1.1936","1.1936"
"2854","1.3238","1.3238","1.3238"
"2855","1.3238","1.3238","1.3238"
"2856","1.3142","1.3142","1.3142"
"2857","1.3142","1.3142","1.3142"
"2858","1.1903","1.1903","1.1903"
"2859","1.1903","1.1903","1.1903"
"2860","1.2511","1.2511","1.2511"
"2861","1.2511","1.2511","1.2511"
"2862","1.3716","1.3716","1.3716"
"2863","1.3716","1.3716","1.3716"
"2864","1.2449","1.2449","1.2449"
"2865","1.2449","1.2449","1.2449"
"2866","1.1787","1.1787","1.1787"
"2867","1.1787","1.1787","1.1787"
"2868","1.2121","1.2121","1.2121"
"2869","1.2121","1.2121","1.2121"
"2870","1.1932","1.1932","1.1932"
"2871","1.1932","1.1932","1.1932"
"2872","1.1536","1.1536","1.1536"
"2873","1.1536","1.1536","1.1536"
"2874","1.2589","1.2589","1.2589"
"2875","1.2589","1.2589","1.2589"
"2876","1.2446","1.2446","1.2446"
"2877","1.2446","1.2446","1.2446"
"2878","1.1948","1.1948","1.1948"
"2879","1.1948","1.1948","1.1948"
"2880","1.2839","1.2839","1.2839"
"2881","1.2839","1.2839","1.2839"
"2882","1.2706","1.2706","1.2706"
"2883","1.2706","1.2706","1.2706"
"2884","1.156","1.156","1.156"
"2885","1.156","1.156","1.156"
"2886","1.2797","1.2797","1.2797"
"2887","1.2797","1.2797","1.2797"
"2888","1.2621","1.2621","1.2621"
"2889","1.2621","1.2621","1.2621"
"2890","1.2489","1.2489","1.2489"
"2891","1.2489","1.2489","1.2489"
"2892","1.2808","1.2808","1.2808"
"2893","1.2808","1.2808","1.2808"
"2894","1.2628","1.2628","1.2628"
"2895","1.2628","1.2628","1.2628"
"2896","1.1955","1.1955","1.1955"
"2897","1.1955","1.1955","1.1955"
"2898","1.3961","1.3961","1.3961"
"2899","1.3961","1.3961","1.3961"
"2900","1.3075","1.3075","1.3075"
"2901","1.3075","1.3075","1.3075"
"2902","1.188","1.188","1.188"
"2903","1.188","1.188","1.188"
"2904","1.273","1.273","1.273"
"2905","1.273","1.273","1.273"
"2906","1.2505","1.2505","1.2505"
"2907","1.2505","1.2505","1.2505"
"2908","1.2302","1.2302","1.2302"
"2909","1.2302","1.2302","1.2302"
"2910","1.1526","1.1526","1.1526"
"2911","1.1526","1.1526","1.1526"
"2912","1.3109","1.3109","1.3109"
"2913","1.3109","1.3109","1.3109"
"2914","1.2888","1.2888","1.2888"
"2915","1.2888","1.2888","1.2888"
"2916","1.2591","1.2591","1.2591"
"2917","1.2591","1.2591","1.2591"
"2918","1.1955","1.1955","1.1955"
"2919","1.1955","1.1955","1.1955"
"2920","1.1628","1.1628","1.1628"
"2921","1.1628","1.1628","1.1628"
"2922","1.3092","1.3092","1.3092"
"2923","1.3092","1.3092","1.3092"
"2924","1.3476","1.3476","1.3476"
"2925","1.3476","1.3476","1.3476"
"2926","1.2365","1.2365","1.2365"
"2927","1.2365","1.2365","1.2365"
"2928","1.3317","1.3317","1.3317"
"2929","1.3317","1.3317","1.3317"
"2930","1.1593","1.1593","1.1593"
"2931","1.1593","1.1593","1.1593"
"2932","1.3066","1.3066","1.3066"
"2933","1.3066","1.3066","1.3066"
"2934","1.0967","1.0967","1.0967"
"2935","1.0967","1.0967","1.0967"
"2936","1.3194","1.3194","1.3194"
"2937","1.3194","1.3194","1.3194"
"2938","1.2862","1.2862","1.2862"
"2939","1.2862","1.2862","1.2862"
"2940","1.2518","1.2518","1.2518"
"2941","1.2518","1.2518","1.2518"
"2942","1.3243","1.3243","1.3243"
"2943","1.3243","1.3243","1.3243"
"2944","1.1942","1.1942","1.1942"
"2945","1.1942","1.1942","1.1942"
"2946","1.1005","1.1005","1.1005"
"2947","1.1005","1.1005","1.1005"
"2948","1.3106","1.3106","1.3106"
"2949","1.3106","1.3106","1.3106"
"2950","1.1936","1.1936","1.1936"
"2951","1.1936","1.1936","1.1936"
"2952","1.1383","1.1383","1.1383"
"2953","1.1383","1.1383","1.1383"
"2954","1.1936","1.1936","1.1936"
"2955","1.1936","1.1936","1.1936"
"2956","1.1879","1.1879","1.1879"
"2957","1.1879","1.1879","1.1879"
"2958","1.314","1.314","1.314"
"2959","1.314","1.314","1.314"
"2960","1.2731","1.2731","1.2731"
"2961","1.2731","1.2731","1.2731"
"2962","1.233","1.233","1.233"
"2963","1.233","1.233","1.233"
"2964","1.2932","1.2932","1.2932"
"2965","1.2932","1.2932","1.2932"
"2966","1.2321","1.2321","1.2321"
"2967","1.2321","1.2321","1.2321"
"2968","1.3194","1.3194","1.3194"
"2969","1.3194","1.3194","1.3194"
"2970","1.1773","1.1773","1.1773"
"2971","1.1773","1.1773","1.1773"
"2972","1.2163","1.2163","1.2163"
"2973","1.2163","1.2163","1.2163"
"2974","1.2066","1.2066","1.2066"
"2975","1.2066","1.2066","1.2066"
"2976","1.2198","1.2198","1.2198"
"2977","1.2198","1.2198","1.2198"
"2978","1.3455","1.3455","1.3455"
"2979","1.3455","1.3455","1.3455"
"2980","1.2023","1.2023","1.2023"
"2981","1.2023","1.2023","1.2023"
"2982","1.1248","1.1248","1.1248"
"2983","1.1248","1.1248","1.1248"
"2984","1.1922","1.1922","1.1922"
"2985","1.1922","1.1922","1.1922"
"2986","1.3302","1.3302","1.3302"
"2987","1.3302","1.3302","1.3302"
"2988","1.2818","1.2818","1.2818"
"2989","1.2818","1.2818","1.2818"
"2990","1.2289","1.2289","1.2289"
"2991","1.2289","1.2289","1.2289"
"2992","1.2614","1.2614","1.2614"
"2993","1.2614","1.2614","1.2614"
"2994","1.2101","1.2101","1.2101"
"2995","1.2101","1.2101","1.2101"
"2996","1.1882","1.1882","1.1882"
"2997","1.1882","1.1882","1.1882"
"2998","1.2782","1.2782","1.2782"
"2999","1.2782","1.2782","1.2782"
"3000","1.3813","1.3813","1.3813"
"3001","1.3813","1.3813","1.3813"
"3002","1.2028","1.2028","1.2028"
"3003","1.2028","1.2028","1.2028"
"3006","1.2749","1.2749","1.2749"
"3007","1.2749","1.2749","1.2749"
"3008","1.2667","1.2667","1.2667"
"3009","1.2667","1.2667","1.2667"
"3010","1.2576","1.2576","1.2576"
"3011","1.2576","1.2576","1.2576"
"3012","1.0398","1.0398","1.0398"
"3013","1.0398","1.0398","1.0398"
"3014","1.1541","1.1541","1.1541"
"3015","1.1541","1.1541","1.1541"
"3016","1.1434","1.1434","1.1434"
"3017","1.1434","1.1434","1.1434"
"3018","1.2405","1.2405","1.2405"
"3019","1.2405","1.2405","1.2405"
"3020","1.2146","1.2146","1.2146"
"3021","1.2146","1.2146","1.2146"
"3022","1.1064","1.1064","1.1064"
"3023","1.1064","1.1064","1.1064"
"3024","1.3513","1.3513","1.3513"
"3025","1.3513","1.3513","1.3513"
"3026","1.3333","1.3333","1.3333"
"3027","1.3333","1.3333","1.3333"
"3028","1.2774","1.2774","1.2774"
"3029","1.2774","1.2774","1.2774"
"3030","1.2496","1.2496","1.2496"
"3031","1.2496","1.2496","1.2496"
"3032","1.1561","1.1561","1.1561"
"3033","1.1561","1.1561","1.1561"
"3034","1.2411","1.2411","1.2411"
"3035","1.2411","1.2411","1.2411"
"3036","1.2847","1.2847","1.2847"
"3037","1.2847","1.2847","1.2847"
"3038","1.2207","1.2207","1.2207"
"3039","1.2207","1.2207","1.2207"
"3040","1.277","1.277","1.277"
"3041","1.277","1.277","1.277"
"3042","1.2108","1.2108","1.2108"
"3043","1.2108","1.2108","1.2108"
"3044","1.3337","1.3337","1.3337"
"3045","1.3337","1.3337","1.3337"
"3046","1.2882","1.2882","1.2882"
"3047","1.2882","1.2882","1.2882"
"3048","1.1967","1.1967","1.1967"
"3049","1.1967","1.1967","1.1967"
"3050","1.1243","1.1243","1.1243"
"3051","1.1243","1.1243","1.1243"
"3052","1.1779","1.1779","1.1779"
"3053","1.1779","1.1779","1.1779"
"3054","1.2105","1.2105","1.2105"
"3055","1.2105","1.2105","1.2105"
"3056","1.1656","1.1656","1.1656"
"3057","1.1656","1.1656","1.1656"
"3058","1.2268","1.2268","1.2268"
"3059","1.2268","1.2268","1.2268"
"3060","1.1645","1.1645","1.1645"
"3061","1.1645","1.1645","1.1645"
"3062","1.261","1.261","1.261"
"3063","1.261","1.261","1.261"
"3064","1.229","1.229","1.229"
"3065","1.229","1.229","1.229"
"3066","1.1488","1.1488","1.1488"
"3067","1.1488","1.1488","1.1488"
"3068","1.2722","1.2722","1.2722"
"3069","1.2722","1.2722","1.2722"
"3070","1.1669","1.1669","1.1669"
"3071","1.1669","1.1669","1.1669"
"3072","1.1838","1.1838","1.1838"
"3073","1.1838","1.1838","1.1838"
"3074","1.1875","1.1875","1.1875"
"3075","1.1875","1.1875","1.1875"
"3076","1.1795","1.1795","1.1795"
"3077","1.1795","1.1795","1.1795"
"3078","1.158","1.158","1.158"
"3079","1.158","1.158","1.158"
"3080","1.2056","1.2056","1.2056"
"3081","1.2056","1.2056","1.2056"
"3082","1.2602","1.2602","1.2602"
"3083","1.2602","1.2602","1.2602"
"3084","1.2199","1.2199","1.2199"
"3085","1.2199","1.2199","1.2199"
"3086","1.2653","1.2653","1.2653"
"3087","1.2653","1.2653","1.2653"
"3088","1.1893","1.1893","1.1893"
"3089","1.1893","1.1893","1.1893"
"3090","1.3363","1.3363","1.3363"
"3091","1.3363","1.3363","1.3363"
"3092","1.3939","1.3939","1.3939"
"3093","1.3939","1.3939","1.3939"
"3094","1.3038","1.3038","1.3038"
"3095","1.3038","1.3038","1.3038"
"3096","1.1328","1.1328","1.1328"
"3097","1.1328","1.1328","1.1328"
"3098","1.2136","1.2136","1.2136"
"3099","1.2136","1.2136","1.2136"
"3100","1.2905","1.2905","1.2905"
"3101","1.2905","1.2905","1.2905"
"3102","1.1587","1.1587","1.1587"
"3103","1.1587","1.1587","1.1587"
"3104","1.1839","1.1839","1.1839"
"3105","1.1839","1.1839","1.1839"
"3106","1.2414","1.2414","1.2414"
"3107","1.2414","1.2414","1.2414"
"3108","1.2697","1.2697","1.2697"
"3109","1.2697","1.2697","1.2697"
"3110","1.1653","1.1653","1.1653"
"3111","1.1653","1.1653","1.1653"
"3112","1.1909","1.1909","1.1909"
"3113","1.1909","1.1909","1.1909"
"3114","1.3251","1.3251","1.3251"
"3115","1.3251","1.3251","1.3251"
"3116","1.2795","1.2795","1.2795"
"3117","1.2795","1.2795","1.2795"
"3118","1.2631","1.2631","1.2631"
"3119","1.2631","1.2631","1.2631"
"3120","1.4008","1.4008","1.4008"
"3121","1.4008","1.4008","1.4008"
"3122","1.2411","1.2411","1.2411"
"3123","1.2411","1.2411","1.2411"
"3124","1.2641","1.2641","1.2641"
"3125","1.2641","1.2641","1.2641"
