"Step","autumn-energy-2 - tok per sec","autumn-energy-2 - tok per sec__MIN","autumn-energy-2 - tok per sec__MAX"
"975","1160261.7740009138","1160261.7740009138","1160261.7740009138"
"976","1154390.1826699467","1154390.1826699467","1154390.1826699467"
"978","1157901.106893309","1157901.106893309","1157901.106893309"
"979","1143155.593606506","1143155.593606506","1143155.593606506"
"983","1158012.0821416308","1158012.0821416308","1158012.0821416308"
"986","1156471.9173575712","1156471.9173575712","1156471.9173575712"
"988","1149324.5009726558","1149324.5009726558","1149324.5009726558"
"993","1187060.93274904","1187060.93274904","1187060.93274904"
"997","1200124.6804214746","1200124.6804214746","1200124.6804214746"
"998","1195565.1231147214","1195565.1231147214","1195565.1231147214"
"1000","1190550.0107207922","1190550.0107207922","1190550.0107207922"
"1005","1190745.3453948046","1190745.3453948046","1190745.3453948046"
"1006","1196929.0877646185","1196929.0877646185","1196929.0877646185"
"1007","1194130.9846029868","1194130.9846029868","1194130.9846029868"
"1011","1194370.9580024723","1194370.9580024723","1194370.9580024723"
"1012","1191790.1515232152","1191790.1515232152","1191790.1515232152"
"1013","1193442.731393019","1193442.731393019","1193442.731393019"
"1016","1195628.1769184764","1195628.1769184764","1195628.1769184764"
"1017","1196663.9905095047","1196663.9905095047","1196663.9905095047"
"1020","1203015.469746587","1203015.469746587","1203015.469746587"
"1022","1197272.5209272748","1197272.5209272748","1197272.5209272748"
"1024","1190961.384095878","1190961.384095878","1190961.384095878"
"1029","1200443.081395076","1200443.081395076","1200443.081395076"
"1033","1199775.68172181","1199775.68172181","1199775.68172181"
"1037","1200740.0147166906","1200740.0147166906","1200740.0147166906"
"1038","1202815.4310737709","1202815.4310737709","1202815.4310737709"
"1039","1206780.539786843","1206780.539786843","1206780.539786843"
"1040","1193992.881484293","1193992.881484293","1193992.881484293"
"1041","1200119.4406662094","1200119.4406662094","1200119.4406662094"
"1042","1204058.8540109135","1204058.8540109135","1204058.8540109135"
"1044","1208099.2089764283","1208099.2089764283","1208099.2089764283"
"1046","1203637.725598679","1203637.725598679","1203637.725598679"
"1051","1207063.3899470633","1207063.3899470633","1207063.3899470633"
"1052","1207036.8878164664","1207036.8878164664","1207036.8878164664"
"1056","1195418.240047664","1195418.240047664","1195418.240047664"
"1059","1202526.6768081046","1202526.6768081046","1202526.6768081046"
"1061","1203489.5110633394","1203489.5110633394","1203489.5110633394"
"1063","1206110.7073701415","1206110.7073701415","1206110.7073701415"
"1064","1198425.4717228534","1198425.4717228534","1198425.4717228534"
"1069","1203507.2948802498","1203507.2948802498","1203507.2948802498"
"1071","1198083.987878722","1198083.987878722","1198083.987878722"
"1072","1199147.6029581933","1199147.6029581933","1199147.6029581933"
"1073","1203765.5487760752","1203765.5487760752","1203765.5487760752"
"1077","1202928.6026767204","1202928.6026767204","1202928.6026767204"
"1079","1209388.1713034306","1209388.1713034306","1209388.1713034306"
"1082","1199728.5529931793","1199728.5529931793","1199728.5529931793"
"1083","1203145.135603801","1203145.135603801","1203145.135603801"
"1088","1206074.9862210543","1206074.9862210543","1206074.9862210543"
"1090","1202017.2552710003","1202017.2552710003","1202017.2552710003"
"1091","1204849.8422052409","1204849.8422052409","1204849.8422052409"
"1092","1205109.9935125324","1205109.9935125324","1205109.9935125324"
"1093","1204180.8319613265","1204180.8319613265","1204180.8319613265"
"1095","1203297.8743888498","1203297.8743888498","1203297.8743888498"
"1096","1209863.9209365866","1209863.9209365866","1209863.9209365866"
"1097","1204875.588214151","1204875.588214151","1204875.588214151"
"1099","1203247.1766133683","1203247.1766133683","1203247.1766133683"
"1102","1203035.2140121758","1203035.2140121758","1203035.2140121758"
"1105","1214572.3140931427","1214572.3140931427","1214572.3140931427"
"1106","1204110.2795389933","1204110.2795389933","1204110.2795389933"
"1107","1208004.3065540818","1208004.3065540818","1208004.3065540818"
"1110","1203098.4000175074","1203098.4000175074","1203098.4000175074"
"1113","1198055.267711036","1198055.267711036","1198055.267711036"
"1116","1208013.5970419087","1208013.5970419087","1208013.5970419087"
"1118","1201956.1536891575","1201956.1536891575","1201956.1536891575"
"1121","1201111.223990946","1201111.223990946","1201111.223990946"
"1122","1199323.5295363702","1199323.5295363702","1199323.5295363702"
"1123","1203961.948608505","1203961.948608505","1203961.948608505"
"1124","1205235.487343517","1205235.487343517","1205235.487343517"
"1126","1194831.068513247","1194831.068513247","1194831.068513247"
"1128","1197532.6707048705","1197532.6707048705","1197532.6707048705"
"1132","1197298.5960077401","1197298.5960077401","1197298.5960077401"
"1133","1195952.001200834","1195952.001200834","1195952.001200834"
"1138","1198827.9280623624","1198827.9280623624","1198827.9280623624"
"1139","1172587.266205955","1172587.266205955","1172587.266205955"
"1142","1157473.8679230486","1157473.8679230486","1157473.8679230486"
"1147","1182390.0778960455","1182390.0778960455","1182390.0778960455"
"1149","1158413.477886073","1158413.477886073","1158413.477886073"
"1150","1160453.4193182052","1160453.4193182052","1160453.4193182052"
"1151","1152904.3579491626","1152904.3579491626","1152904.3579491626"
"1154","1156895.982289525","1156895.982289525","1156895.982289525"
"1155","1157966.3480065444","1157966.3480065444","1157966.3480065444"
"1157","1169085.6696025522","1169085.6696025522","1169085.6696025522"
"1160","1165152.843521469","1165152.843521469","1165152.843521469"
"1163","1168657.5914917951","1168657.5914917951","1168657.5914917951"
"1164","1183736.8738221969","1183736.8738221969","1183736.8738221969"
"1166","1160199.334568615","1160199.334568615","1160199.334568615"
"1167","1152395.6398882938","1152395.6398882938","1152395.6398882938"
"1168","1163279.0980963474","1163279.0980963474","1163279.0980963474"
"1169","1169854.3871480166","1169854.3871480166","1169854.3871480166"
"1171","1158896.3752866248","1158896.3752866248","1158896.3752866248"
"1175","1160998.0864335191","1160998.0864335191","1160998.0864335191"
"1177","1158699.1384680883","1158699.1384680883","1158699.1384680883"
"1180","1159041.1397549543","1159041.1397549543","1159041.1397549543"
"1181","1160780.5258834427","1160780.5258834427","1160780.5258834427"
"1183","1163851.0601581319","1163851.0601581319","1163851.0601581319"
"1184","1154268.9946113687","1154268.9946113687","1154268.9946113687"
"1185","1161312.620864221","1161312.620864221","1161312.620864221"
"1187","1177426.029113545","1177426.029113545","1177426.029113545"
"1189","1161437.132823905","1161437.132823905","1161437.132823905"
"1192","1173935.624566652","1173935.624566652","1173935.624566652"
"1193","1147771.996930956","1147771.996930956","1147771.996930956"
"1196","1152897.1046556314","1152897.1046556314","1152897.1046556314"
"1197","1168795.4866326076","1168795.4866326076","1168795.4866326076"
"1198","1167282.2864010131","1167282.2864010131","1167282.2864010131"
"1200","1155057.778831098","1155057.778831098","1155057.778831098"
"1202","1159054.5796413347","1159054.5796413347","1159054.5796413347"
"1204","1154653.2483019058","1154653.2483019058","1154653.2483019058"
"1205","1174539.4457621153","1174539.4457621153","1174539.4457621153"
"1214","1194392.3657202697","1194392.3657202697","1194392.3657202697"
"1215","1190907.8507844529","1190907.8507844529","1190907.8507844529"
"1216","1193935.1858870643","1193935.1858870643","1193935.1858870643"
"1217","1199008.9908649458","1199008.9908649458","1199008.9908649458"
"1219","1196094.4613916867","1196094.4613916867","1196094.4613916867"
"1220","1187164.1090192746","1187164.1090192746","1187164.1090192746"
"1222","1203449.9933518164","1203449.9933518164","1203449.9933518164"
"1224","1198427.4310827043","1198427.4310827043","1198427.4310827043"
"1225","1193664.285633949","1193664.285633949","1193664.285633949"
"1227","1195775.1115838333","1195775.1115838333","1195775.1115838333"
"1229","1198286.3735475224","1198286.3735475224","1198286.3735475224"
"1230","1198575.7078972713","1198575.7078972713","1198575.7078972713"
"1235","1194716.169924982","1194716.169924982","1194716.169924982"
"1239","1196869.805211091","1196869.805211091","1196869.805211091"
"1240","1198638.4263128603","1198638.4263128603","1198638.4263128603"
"1242","1195816.7279624564","1195816.7279624564","1195816.7279624564"
"1245","1203683.185370724","1203683.185370724","1203683.185370724"
"1248","1201915.4227521988","1201915.4227521988","1201915.4227521988"
"1250","1205961.2218479034","1205961.2218479034","1205961.2218479034"
"1255","1200404.4187691263","1200404.4187691263","1200404.4187691263"
"1258","1194133.5783943934","1194133.5783943934","1194133.5783943934"
"1259","1177634.7387070896","1177634.7387070896","1177634.7387070896"
"1260","1182598.64325372","1182598.64325372","1182598.64325372"
"1261","1193420.7100273415","1193420.7100273415","1193420.7100273415"
"1262","1183717.120735178","1183717.120735178","1183717.120735178"
"1263","1195541.7233951285","1195541.7233951285","1195541.7233951285"
"1267","1166461.8734654214","1166461.8734654214","1166461.8734654214"
"1269","1200704.6109801882","1200704.6109801882","1200704.6109801882"
"1270","1177798.1008418035","1177798.1008418035","1177798.1008418035"
"1271","1158420.1905141193","1158420.1905141193","1158420.1905141193"
"1274","1170745.0233491685","1170745.0233491685","1170745.0233491685"
"1275","1157987.6901533646","1157987.6901533646","1157987.6901533646"
"1276","1163386.1827539213","1163386.1827539213","1163386.1827539213"
"1280","1149194.7650535605","1149194.7650535605","1149194.7650535605"
"1283","1152361.821829663","1152361.821829663","1152361.821829663"
"1284","1134724.98074084","1134724.98074084","1134724.98074084"
"1285","1117109.4529889347","1117109.4529889347","1117109.4529889347"
"1286","1120761.8325011379","1120761.8325011379","1120761.8325011379"
"1288","1143912.0001040383","1143912.0001040383","1143912.0001040383"
"1289","1160927.6001425409","1160927.6001425409","1160927.6001425409"
"1290","1172850.5596992755","1172850.5596992755","1172850.5596992755"
"1292","1149945.9575837061","1149945.9575837061","1149945.9575837061"
"1293","1126192.2483312148","1126192.2483312148","1126192.2483312148"
"1294","1146049.8469354305","1146049.8469354305","1146049.8469354305"
"1295","1153296.1713762155","1153296.1713762155","1153296.1713762155"
"1296","1178993.4727408225","1178993.4727408225","1178993.4727408225"
"1298","1140044.779879848","1140044.779879848","1140044.779879848"
"1299","1146112.564654867","1146112.564654867","1146112.564654867"
"1303","1145536.4171771344","1145536.4171771344","1145536.4171771344"
"1305","1126893.4482277622","1126893.4482277622","1126893.4482277622"
"1308","1130446.871641917","1130446.871641917","1130446.871641917"
"1309","1123303.7631309961","1123303.7631309961","1123303.7631309961"
"1310","1131814.1700976726","1131814.1700976726","1131814.1700976726"
"1313","1133018.3803377277","1133018.3803377277","1133018.3803377277"
"1314","1117358.6386315422","1117358.6386315422","1117358.6386315422"
"1315","1131753.5899225073","1131753.5899225073","1131753.5899225073"
"1317","1127816.436892696","1127816.436892696","1127816.436892696"
"1318","1126413.7677921806","1126413.7677921806","1126413.7677921806"
"1319","1148144.1433269721","1148144.1433269721","1148144.1433269721"
"1320","1179312.142524184","1179312.142524184","1179312.142524184"
"1322","1168676.2240688421","1168676.2240688421","1168676.2240688421"
"1324","1149358.140992713","1149358.140992713","1149358.140992713"
"1325","1172794.8892240543","1172794.8892240543","1172794.8892240543"
"1326","1157818.1942186574","1157818.1942186574","1157818.1942186574"
"1327","1194389.7708045128","1194389.7708045128","1194389.7708045128"
"1329","1167108.8199651516","1167108.8199651516","1167108.8199651516"
"1330","547753.5009652217","547753.5009652217","547753.5009652217"
"1331","1166364.7386856126","1166364.7386856126","1166364.7386856126"
"1341","1168465.7105179399","1168465.7105179399","1168465.7105179399"
"1342","1155673.3055701393","1155673.3055701393","1155673.3055701393"
"1343","1163555.4659553831","1163555.4659553831","1163555.4659553831"
"1344","1185192.1298210912","1185192.1298210912","1185192.1298210912"
"1347","1156760.8805134932","1156760.8805134932","1156760.8805134932"
"1348","1174737.0922129482","1174737.0922129482","1174737.0922129482"
"1350","1166207.0064763844","1166207.0064763844","1166207.0064763844"
"1352","1160844.253486851","1160844.253486851","1160844.253486851"
"1353","1163833.197078963","1163833.197078963","1163833.197078963"
"1354","1182741.120419952","1182741.120419952","1182741.120419952"
"1356","1187741.2013029908","1187741.2013029908","1187741.2013029908"
"1358","1198623.3994278936","1198623.3994278936","1198623.3994278936"
"1359","1196402.2652252684","1196402.2652252684","1196402.2652252684"
"1361","1192274.1320737326","1192274.1320737326","1192274.1320737326"
"1364","1200740.0147166906","1200740.0147166906","1200740.0147166906"
"1365","1197608.9766634826","1197608.9766634826","1197608.9766634826"
"1368","1204377.36733888","1204377.36733888","1204377.36733888"
"1372","1202806.2203688347","1202806.2203688347","1202806.2203688347"
"1376","1199298.0202531426","1199298.0202531426","1199298.0202531426"
"1385","1196123.738237153","1196123.738237153","1196123.738237153"
"1386","1196127.6419248367","1196127.6419248367","1196127.6419248367"
"1388","1204985.1861005689","1204985.1861005689","1204985.1861005689"
"1394","1203667.3728866256","1203667.3728866256","1203667.3728866256"
