"Step","copper-serenity-10 - train/loss","copper-serenity-10 - train/loss__MIN","copper-serenity-10 - train/loss__MAX"
"5662","1.0629","1.0629","1.0629"
"5663","1.0629","1.0629","1.0629"
"5664","1.0337","1.0337","1.0337"
"5665","1.0337","1.0337","1.0337"
"5666","1.1106","1.1106","1.1106"
"5667","1.1106","1.1106","1.1106"
"5668","1.24","1.24","1.24"
"5669","1.24","1.24","1.24"
"5670","1.16","1.16","1.16"
"5671","1.16","1.16","1.16"
"5672","1.2323","1.2323","1.2323"
"5673","1.2323","1.2323","1.2323"
"5674","1.1678","1.1678","1.1678"
"5675","1.1678","1.1678","1.1678"
"5676","1.1473","1.1473","1.1473"
"5677","1.1473","1.1473","1.1473"
"5678","1.1558","1.1558","1.1558"
"5679","1.1558","1.1558","1.1558"
"5680","1.1797","1.1797","1.1797"
"5681","1.1797","1.1797","1.1797"
"5682","1.0827","1.0827","1.0827"
"5683","1.0827","1.0827","1.0827"
"5684","1.0871","1.0871","1.0871"
"5685","1.0871","1.0871","1.0871"
"5686","1.1467","1.1467","1.1467"
"5687","1.1467","1.1467","1.1467"
"5688","1.1103","1.1103","1.1103"
"5689","1.1103","1.1103","1.1103"
"5690","1.079","1.079","1.079"
"5691","1.079","1.079","1.079"
"5692","1.1605","1.1605","1.1605"
"5693","1.1605","1.1605","1.1605"
"5694","1.1599","1.1599","1.1599"
"5695","1.1599","1.1599","1.1599"
"5696","1.2396","1.2396","1.2396"
"5697","1.2396","1.2396","1.2396"
"5698","1.2407","1.2407","1.2407"
"5699","1.2407","1.2407","1.2407"
"5700","1.112","1.112","1.112"
"5701","1.112","1.112","1.112"
"5702","1.1177","1.1177","1.1177"
"5703","1.1177","1.1177","1.1177"
"5704","1.1185","1.1185","1.1185"
"5705","1.1185","1.1185","1.1185"
"5706","1.1247","1.1247","1.1247"
"5707","1.1247","1.1247","1.1247"
"5708","1.099","1.099","1.099"
"5709","1.099","1.099","1.099"
"5710","1.1377","1.1377","1.1377"
"5711","1.1377","1.1377","1.1377"
"5712","1.1639","1.1639","1.1639"
"5713","1.1639","1.1639","1.1639"
"5714","1.186","1.186","1.186"
"5715","1.186","1.186","1.186"
"5716","1.1204","1.1204","1.1204"
"5717","1.1204","1.1204","1.1204"
"5718","1.1471","1.1471","1.1471"
"5719","1.1471","1.1471","1.1471"
"5720","1.1895","1.1895","1.1895"
"5721","1.1895","1.1895","1.1895"
"5722","1.2044","1.2044","1.2044"
"5723","1.2044","1.2044","1.2044"
"5724","1.0805","1.0805","1.0805"
"5725","1.0805","1.0805","1.0805"
"5726","1.1351","1.1351","1.1351"
"5727","1.1351","1.1351","1.1351"
"5728","1.1852","1.1852","1.1852"
"5729","1.1852","1.1852","1.1852"
"5730","1.2095","1.2095","1.2095"
"5731","1.2095","1.2095","1.2095"
"5732","1.1622","1.1622","1.1622"
"5733","1.1622","1.1622","1.1622"
"5734","1.185","1.185","1.185"
"5735","1.185","1.185","1.185"
"5736","1.1836","1.1836","1.1836"
"5737","1.1836","1.1836","1.1836"
"5738","1.107","1.107","1.107"
"5739","1.107","1.107","1.107"
"5740","1.0724","1.0724","1.0724"
"5741","1.0724","1.0724","1.0724"
"5742","1.1944","1.1944","1.1944"
"5743","1.1944","1.1944","1.1944"
"5744","1.1119","1.1119","1.1119"
"5745","1.1119","1.1119","1.1119"
"5746","1.252","1.252","1.252"
"5747","1.252","1.252","1.252"
"5748","1.1409","1.1409","1.1409"
"5749","1.1409","1.1409","1.1409"
"5750","1.1326","1.1326","1.1326"
"5751","1.1326","1.1326","1.1326"
"5752","1.214","1.214","1.214"
"5753","1.214","1.214","1.214"
"5754","1.0911","1.0911","1.0911"
"5755","1.0911","1.0911","1.0911"
"5756","1.1103","1.1103","1.1103"
"5757","1.1103","1.1103","1.1103"
"5758","1.191","1.191","1.191"
"5759","1.191","1.191","1.191"
"5760","1.1405","1.1405","1.1405"
"5761","1.1405","1.1405","1.1405"
"5762","1.1868","1.1868","1.1868"
"5763","1.1868","1.1868","1.1868"
"5764","1.1684","1.1684","1.1684"
"5765","1.1684","1.1684","1.1684"
"5766","1.2157","1.2157","1.2157"
"5767","1.2157","1.2157","1.2157"
"5768","1.0918","1.0918","1.0918"
"5769","1.0918","1.0918","1.0918"
"5770","1.2047","1.2047","1.2047"
"5771","1.2047","1.2047","1.2047"
"5772","1.0713","1.0713","1.0713"
"5773","1.0713","1.0713","1.0713"
"5774","1.175","1.175","1.175"
"5775","1.175","1.175","1.175"
"5776","1.1576","1.1576","1.1576"
"5777","1.1576","1.1576","1.1576"
"5778","1.1583","1.1583","1.1583"
"5779","1.1583","1.1583","1.1583"
"5780","1.0446","1.0446","1.0446"
"5781","1.0446","1.0446","1.0446"
"5782","1.0577","1.0577","1.0577"
"5783","1.0577","1.0577","1.0577"
"5784","1.2037","1.2037","1.2037"
"5785","1.2037","1.2037","1.2037"
"5786","1.2224","1.2224","1.2224"
"5787","1.2224","1.2224","1.2224"
"5788","1.1439","1.1439","1.1439"
"5789","1.1439","1.1439","1.1439"
"5790","1.1392","1.1392","1.1392"
"5791","1.1392","1.1392","1.1392"
"5792","1.2061","1.2061","1.2061"
"5793","1.2061","1.2061","1.2061"
"5794","1.0893","1.0893","1.0893"
"5795","1.0893","1.0893","1.0893"
"5796","1.1083","1.1083","1.1083"
"5797","1.1083","1.1083","1.1083"
"5798","1.1551","1.1551","1.1551"
"5799","1.1551","1.1551","1.1551"
"5800","1.2228","1.2228","1.2228"
"5801","1.2228","1.2228","1.2228"
"5802","1.1","1.1","1.1"
"5803","1.1","1.1","1.1"
"5804","1.1577","1.1577","1.1577"
"5805","1.1577","1.1577","1.1577"
"5806","1.1973","1.1973","1.1973"
"5807","1.1973","1.1973","1.1973"
"5808","1.1307","1.1307","1.1307"
"5809","1.1307","1.1307","1.1307"
"5810","1.1534","1.1534","1.1534"
"5811","1.1534","1.1534","1.1534"
"5812","1.081","1.081","1.081"
"5813","1.081","1.081","1.081"
"5814","1.147","1.147","1.147"
"5815","1.147","1.147","1.147"
"5816","1.1496","1.1496","1.1496"
"5817","1.1496","1.1496","1.1496"
"5818","1.2236","1.2236","1.2236"
"5819","1.2236","1.2236","1.2236"
"5820","1.0664","1.0664","1.0664"
"5821","1.0664","1.0664","1.0664"
"5822","1.3027","1.3027","1.3027"
"5823","1.3027","1.3027","1.3027"
"5824","1.1481","1.1481","1.1481"
"5825","1.1481","1.1481","1.1481"
"5826","1.1541","1.1541","1.1541"
"5827","1.1541","1.1541","1.1541"
"5828","1.247","1.247","1.247"
"5829","1.247","1.247","1.247"
"5830","1.0944","1.0944","1.0944"
"5831","1.0944","1.0944","1.0944"
"5832","1.1153","1.1153","1.1153"
"5833","1.1153","1.1153","1.1153"
"5834","1.1037","1.1037","1.1037"
"5835","1.1037","1.1037","1.1037"
"5836","1.2933","1.2933","1.2933"
"5837","1.2933","1.2933","1.2933"
"5838","1.0894","1.0894","1.0894"
"5839","1.0894","1.0894","1.0894"
"5840","1.1662","1.1662","1.1662"
"5841","1.1662","1.1662","1.1662"
"5842","1.1564","1.1564","1.1564"
"5843","1.1564","1.1564","1.1564"
"5844","1.1605","1.1605","1.1605"
"5845","1.1605","1.1605","1.1605"
"5846","1.1607","1.1607","1.1607"
"5847","1.1607","1.1607","1.1607"
"5848","1.0241","1.0241","1.0241"
"5849","1.0241","1.0241","1.0241"
"5850","1.0296","1.0296","1.0296"
"5851","1.0296","1.0296","1.0296"
"5852","1.1218","1.1218","1.1218"
"5853","1.1218","1.1218","1.1218"
"5854","1.2872","1.2872","1.2872"
"5855","1.2872","1.2872","1.2872"
"5856","1.1097","1.1097","1.1097"
"5857","1.1097","1.1097","1.1097"
"5858","1.1342","1.1342","1.1342"
"5859","1.1342","1.1342","1.1342"
"5860","1.1611","1.1611","1.1611"
"5861","1.1611","1.1611","1.1611"
"5862","1.1817","1.1817","1.1817"
"5863","1.1817","1.1817","1.1817"
"5864","1.0953","1.0953","1.0953"
"5865","1.0953","1.0953","1.0953"
"5866","1.0473","1.0473","1.0473"
"5867","1.0473","1.0473","1.0473"
"5868","1.205","1.205","1.205"
"5869","1.205","1.205","1.205"
"5870","1.2071","1.2071","1.2071"
"5871","1.2071","1.2071","1.2071"
"5872","1.1795","1.1795","1.1795"
"5873","1.1795","1.1795","1.1795"
"5874","1.146","1.146","1.146"
"5875","1.146","1.146","1.146"
"5876","1.072","1.072","1.072"
"5877","1.072","1.072","1.072"
"5878","1.2066","1.2066","1.2066"
"5879","1.2066","1.2066","1.2066"
"5880","1.0535","1.0535","1.0535"
"5881","1.0535","1.0535","1.0535"
"5882","1.2039","1.2039","1.2039"
"5883","1.2039","1.2039","1.2039"
"5884","1.2527","1.2527","1.2527"
"5885","1.2527","1.2527","1.2527"
"5886","1.0579","1.0579","1.0579"
"5887","1.0579","1.0579","1.0579"
"5888","1.1611","1.1611","1.1611"
"5889","1.1611","1.1611","1.1611"
"5890","1.2281","1.2281","1.2281"
"5891","1.2281","1.2281","1.2281"
"5892","1.1947","1.1947","1.1947"
"5893","1.1947","1.1947","1.1947"
"5894","1.0124","1.0124","1.0124"
"5895","1.0124","1.0124","1.0124"
"5896","1.1174","1.1174","1.1174"
"5897","1.1174","1.1174","1.1174"
"5898","1.1648","1.1648","1.1648"
"5899","1.1648","1.1648","1.1648"
"5900","1.0635","1.0635","1.0635"
"5901","1.0635","1.0635","1.0635"
"5902","1.1253","1.1253","1.1253"
"5903","1.1253","1.1253","1.1253"
"5904","1.2874","1.2874","1.2874"
"5905","1.2874","1.2874","1.2874"
"5906","1.2718","1.2718","1.2718"
"5907","1.2718","1.2718","1.2718"
"5908","1.203","1.203","1.203"
"5909","1.203","1.203","1.203"
"5910","1.1027","1.1027","1.1027"
"5911","1.1027","1.1027","1.1027"
"5912","1.2163","1.2163","1.2163"
"5913","1.2163","1.2163","1.2163"
"5914","1.2021","1.2021","1.2021"
"5915","1.2021","1.2021","1.2021"
"5916","1.0674","1.0674","1.0674"
"5917","1.0674","1.0674","1.0674"
"5918","1.1265","1.1265","1.1265"
"5919","1.1265","1.1265","1.1265"
"5920","1.2678","1.2678","1.2678"
"5921","1.2678","1.2678","1.2678"
"5922","1.1429","1.1429","1.1429"
"5923","1.1429","1.1429","1.1429"
"5924","1.2482","1.2482","1.2482"
"5925","1.2482","1.2482","1.2482"
"5926","1.3402","1.3402","1.3402"
"5927","1.3402","1.3402","1.3402"
"5928","1.2374","1.2374","1.2374"
"5929","1.2374","1.2374","1.2374"
"5930","1.1406","1.1406","1.1406"
"5931","1.1406","1.1406","1.1406"
"5932","1.2649","1.2649","1.2649"
"5933","1.2649","1.2649","1.2649"
"5934","1.2634","1.2634","1.2634"
"5935","1.2634","1.2634","1.2634"
"5936","1.1606","1.1606","1.1606"
"5937","1.1606","1.1606","1.1606"
"5938","1.1857","1.1857","1.1857"
"5939","1.1857","1.1857","1.1857"
"5940","1.181","1.181","1.181"
"5941","1.181","1.181","1.181"
"5942","1.0629","1.0629","1.0629"
"5943","1.0629","1.0629","1.0629"
"5944","1.1491","1.1491","1.1491"
"5945","1.1491","1.1491","1.1491"
"5946","1.2209","1.2209","1.2209"
"5947","1.2209","1.2209","1.2209"
"5948","1.0587","1.0587","1.0587"
"5949","1.0587","1.0587","1.0587"
"5950","1.1282","1.1282","1.1282"
"5951","1.1282","1.1282","1.1282"
"5952","1.1306","1.1306","1.1306"
"5953","1.1306","1.1306","1.1306"
"5954","1.1728","1.1728","1.1728"
"5955","1.1728","1.1728","1.1728"
"5956","1.1636","1.1636","1.1636"
"5957","1.1636","1.1636","1.1636"
"5958","1.1835","1.1835","1.1835"
"5959","1.1835","1.1835","1.1835"
"5960","1.0994","1.0994","1.0994"
"5961","1.0994","1.0994","1.0994"
"5962","1.1027","1.1027","1.1027"
"5963","1.1027","1.1027","1.1027"
"5964","1.1117","1.1117","1.1117"
"5965","1.1117","1.1117","1.1117"
"5966","1.0942","1.0942","1.0942"
"5967","1.0942","1.0942","1.0942"
"5968","1.1853","1.1853","1.1853"
"5969","1.1853","1.1853","1.1853"
"5970","1.2577","1.2577","1.2577"
"5971","1.2577","1.2577","1.2577"
"5972","1.0823","1.0823","1.0823"
"5973","1.0823","1.0823","1.0823"
"5974","1.2322","1.2322","1.2322"
"5975","1.2322","1.2322","1.2322"
"5976","1.2146","1.2146","1.2146"
"5977","1.2146","1.2146","1.2146"
"5978","1.1932","1.1932","1.1932"
"5979","1.1932","1.1932","1.1932"
"5980","1.1948","1.1948","1.1948"
"5981","1.1948","1.1948","1.1948"
"5982","1.196","1.196","1.196"
"5983","1.196","1.196","1.196"
"5984","1.1802","1.1802","1.1802"
"5985","1.1802","1.1802","1.1802"
"5986","1.1282","1.1282","1.1282"
"5987","1.1282","1.1282","1.1282"
"5988","1.0624","1.0624","1.0624"
"5989","1.0624","1.0624","1.0624"
"5990","0.9911","0.9911","0.9911"
"5991","0.9911","0.9911","0.9911"
"5992","1.2584","1.2584","1.2584"
"5993","1.2584","1.2584","1.2584"
"5994","1.2769","1.2769","1.2769"
"5995","1.2769","1.2769","1.2769"
"5996","1.209","1.209","1.209"
"5997","1.209","1.209","1.209"
"5998","1.1503","1.1503","1.1503"
"5999","1.1503","1.1503","1.1503"
"6000","1.154","1.154","1.154"
"6001","1.154","1.154","1.154"
"6002","1.1928","1.1928","1.1928"
"6003","1.1928","1.1928","1.1928"
"6004","1.1397","1.1397","1.1397"
"6005","1.1397","1.1397","1.1397"
"6006","1.236","1.236","1.236"
"6007","1.236","1.236","1.236"
"6008","1.1664","1.1664","1.1664"
"6009","1.1664","1.1664","1.1664"
"6012","1.0749","1.0749","1.0749"
"6013","1.0749","1.0749","1.0749"
"6014","1.1766","1.1766","1.1766"
"6015","1.1766","1.1766","1.1766"
"6016","1.2196","1.2196","1.2196"
"6017","1.2196","1.2196","1.2196"
"6018","1.1382","1.1382","1.1382"
"6019","1.1382","1.1382","1.1382"
"6020","1.2069","1.2069","1.2069"
"6021","1.2069","1.2069","1.2069"
"6022","1.2059","1.2059","1.2059"
"6023","1.2059","1.2059","1.2059"
"6024","1.1474","1.1474","1.1474"
"6025","1.1474","1.1474","1.1474"
"6026","1.1935","1.1935","1.1935"
"6027","1.1935","1.1935","1.1935"
"6028","1.0688","1.0688","1.0688"
"6029","1.0688","1.0688","1.0688"
"6030","1.1539","1.1539","1.1539"
"6031","1.1539","1.1539","1.1539"
"6032","1.121","1.121","1.121"
"6033","1.121","1.121","1.121"
"6034","1.2087","1.2087","1.2087"
"6035","1.2087","1.2087","1.2087"
"6036","1.2652","1.2652","1.2652"
"6037","1.2652","1.2652","1.2652"
"6038","1.1945","1.1945","1.1945"
"6039","1.1945","1.1945","1.1945"
"6040","1.2077","1.2077","1.2077"
"6041","1.2077","1.2077","1.2077"
"6042","1.0919","1.0919","1.0919"
"6043","1.0919","1.0919","1.0919"
"6044","1.1198","1.1198","1.1198"
"6045","1.1198","1.1198","1.1198"
"6046","1.1226","1.1226","1.1226"
"6047","1.1226","1.1226","1.1226"
"6048","1.286","1.286","1.286"
"6049","1.286","1.286","1.286"
"6050","1.11","1.11","1.11"
"6051","1.11","1.11","1.11"
"6052","1.1899","1.1899","1.1899"
"6053","1.1899","1.1899","1.1899"
"6054","1.136","1.136","1.136"
"6055","1.136","1.136","1.136"
"6056","1.1861","1.1861","1.1861"
"6057","1.1861","1.1861","1.1861"
"6058","1.1203","1.1203","1.1203"
"6059","1.1203","1.1203","1.1203"
"6060","1.1534","1.1534","1.1534"
"6061","1.1534","1.1534","1.1534"
"6062","1.1289","1.1289","1.1289"
"6063","1.1289","1.1289","1.1289"
"6064","1.1923","1.1923","1.1923"
"6065","1.1923","1.1923","1.1923"
"6066","1.1348","1.1348","1.1348"
"6067","1.1348","1.1348","1.1348"
"6068","1.2937","1.2937","1.2937"
"6069","1.2937","1.2937","1.2937"
"6070","1.3028","1.3028","1.3028"
"6071","1.3028","1.3028","1.3028"
"6072","1.181","1.181","1.181"
"6073","1.181","1.181","1.181"
"6074","1.0947","1.0947","1.0947"
"6075","1.0947","1.0947","1.0947"
"6076","1.252","1.252","1.252"
"6077","1.252","1.252","1.252"
"6078","1.1637","1.1637","1.1637"
"6079","1.1637","1.1637","1.1637"
"6080","1.2387","1.2387","1.2387"
"6081","1.2387","1.2387","1.2387"
"6082","1.2173","1.2173","1.2173"
"6083","1.2173","1.2173","1.2173"
"6084","1.1122","1.1122","1.1122"
"6085","1.1122","1.1122","1.1122"
"6086","1.2239","1.2239","1.2239"
"6087","1.2239","1.2239","1.2239"
"6088","1.098","1.098","1.098"
"6089","1.098","1.098","1.098"
"6090","1.193","1.193","1.193"
"6091","1.193","1.193","1.193"
"6092","1.072","1.072","1.072"
"6093","1.072","1.072","1.072"
"6094","1.0377","1.0377","1.0377"
"6095","1.0377","1.0377","1.0377"
"6096","1.1144","1.1144","1.1144"
"6097","1.1144","1.1144","1.1144"
"6098","1.1155","1.1155","1.1155"
"6099","1.1155","1.1155","1.1155"
"6100","1.0252","1.0252","1.0252"
"6101","1.0252","1.0252","1.0252"
"6102","1.1333","1.1333","1.1333"
"6103","1.1333","1.1333","1.1333"
"6104","1.1229","1.1229","1.1229"
"6105","1.1229","1.1229","1.1229"
"6106","1.1455","1.1455","1.1455"
"6107","1.1455","1.1455","1.1455"
"6108","1.1788","1.1788","1.1788"
"6109","1.1788","1.1788","1.1788"
"6110","1.0739","1.0739","1.0739"
"6111","1.0739","1.0739","1.0739"
"6112","1.0653","1.0653","1.0653"
"6113","1.0653","1.0653","1.0653"
"6114","1.1891","1.1891","1.1891"
"6115","1.1891","1.1891","1.1891"
"6116","1.0433","1.0433","1.0433"
"6117","1.0433","1.0433","1.0433"
"6118","1.1827","1.1827","1.1827"
"6119","1.1827","1.1827","1.1827"
"6120","1.136","1.136","1.136"
"6121","1.136","1.136","1.136"
"6122","1.0709","1.0709","1.0709"
"6123","1.0709","1.0709","1.0709"
"6124","1.0857","1.0857","1.0857"
"6125","1.0857","1.0857","1.0857"
"6126","1.1073","1.1073","1.1073"
"6127","1.1073","1.1073","1.1073"
"6128","1.0683","1.0683","1.0683"
"6129","1.0683","1.0683","1.0683"
"6130","1.1151","1.1151","1.1151"
"6131","1.1151","1.1151","1.1151"
"6132","1.1204","1.1204","1.1204"
"6133","1.1204","1.1204","1.1204"
"6134","1.1742","1.1742","1.1742"
"6135","1.1742","1.1742","1.1742"
"6136","1.0443","1.0443","1.0443"
"6137","1.0443","1.0443","1.0443"
"6138","1.1666","1.1666","1.1666"
"6139","1.1666","1.1666","1.1666"
"6140","1.1595","1.1595","1.1595"
"6141","1.1595","1.1595","1.1595"
"6142","1.0741","1.0741","1.0741"
"6143","1.0741","1.0741","1.0741"
"6144","1.2239","1.2239","1.2239"
"6145","1.2239","1.2239","1.2239"
"6146","1.1038","1.1038","1.1038"
"6147","1.1038","1.1038","1.1038"
"6148","1.1782","1.1782","1.1782"
"6149","1.1782","1.1782","1.1782"
"6150","1.1755","1.1755","1.1755"
"6151","1.1755","1.1755","1.1755"
"6152","1.1285","1.1285","1.1285"
"6153","1.1285","1.1285","1.1285"
"6154","1.1379","1.1379","1.1379"
"6155","1.1379","1.1379","1.1379"
"6156","1.1283","1.1283","1.1283"
"6157","1.1283","1.1283","1.1283"
"6158","1.2283","1.2283","1.2283"
"6159","1.2283","1.2283","1.2283"
"6160","1.2286","1.2286","1.2286"
"6161","1.2286","1.2286","1.2286"
"6162","1.1109","1.1109","1.1109"
"6163","1.1109","1.1109","1.1109"
"6164","1.0942","1.0942","1.0942"
"6165","1.0942","1.0942","1.0942"
"6166","1.2725","1.2725","1.2725"
"6167","1.2725","1.2725","1.2725"
"6168","1.1143","1.1143","1.1143"
"6169","1.1143","1.1143","1.1143"
"6170","1.0204","1.0204","1.0204"
"6171","1.0204","1.0204","1.0204"
"6172","1.2018","1.2018","1.2018"
"6173","1.2018","1.2018","1.2018"
"6174","1.0596","1.0596","1.0596"
"6175","1.0596","1.0596","1.0596"
"6176","1.1376","1.1376","1.1376"
"6177","1.1376","1.1376","1.1376"
"6178","1.0705","1.0705","1.0705"
"6179","1.0705","1.0705","1.0705"
"6180","1.25","1.25","1.25"
"6181","1.25","1.25","1.25"
"6182","1.0506","1.0506","1.0506"
"6183","1.0506","1.0506","1.0506"
"6184","0.9906","0.9906","0.9906"
"6185","0.9906","0.9906","0.9906"
"6186","1.0722","1.0722","1.0722"
"6187","1.0722","1.0722","1.0722"
"6188","1.1737","1.1737","1.1737"
"6189","1.1737","1.1737","1.1737"
"6190","1.2321","1.2321","1.2321"
"6191","1.2321","1.2321","1.2321"
"6192","1.1343","1.1343","1.1343"
"6193","1.1343","1.1343","1.1343"
"6194","1.2305","1.2305","1.2305"
"6195","1.2305","1.2305","1.2305"
"6196","1.1566","1.1566","1.1566"
"6197","1.1566","1.1566","1.1566"
"6198","1.1084","1.1084","1.1084"
"6199","1.1084","1.1084","1.1084"
"6200","1.1984","1.1984","1.1984"
"6201","1.1984","1.1984","1.1984"
"6202","1.1128","1.1128","1.1128"
"6203","1.1128","1.1128","1.1128"
"6204","1.2116","1.2116","1.2116"
"6205","1.2116","1.2116","1.2116"
"6206","1.1352","1.1352","1.1352"
"6207","1.1352","1.1352","1.1352"
"6208","1.1691","1.1691","1.1691"
"6209","1.1691","1.1691","1.1691"
"6210","1.0972","1.0972","1.0972"
"6211","1.0972","1.0972","1.0972"
"6212","1.0347","1.0347","1.0347"
"6213","1.0347","1.0347","1.0347"
"6214","1.1983","1.1983","1.1983"
"6215","1.1983","1.1983","1.1983"
"6216","1.1318","1.1318","1.1318"
"6217","1.1318","1.1318","1.1318"
"6218","1.155","1.155","1.155"
"6219","1.155","1.155","1.155"
"6220","1.1385","1.1385","1.1385"
"6221","1.1385","1.1385","1.1385"
"6222","1.2577","1.2577","1.2577"
"6223","1.2577","1.2577","1.2577"
"6224","1.131","1.131","1.131"
"6225","1.131","1.131","1.131"
"6226","1.1949","1.1949","1.1949"
"6227","1.1949","1.1949","1.1949"
"6228","1.1325","1.1325","1.1325"
"6229","1.1325","1.1325","1.1325"
"6230","1.0653","1.0653","1.0653"
"6231","1.0653","1.0653","1.0653"
"6232","1.2041","1.2041","1.2041"
"6233","1.2041","1.2041","1.2041"
"6234","1.1103","1.1103","1.1103"
"6235","1.1103","1.1103","1.1103"
"6236","1.1837","1.1837","1.1837"
"6237","1.1837","1.1837","1.1837"
"6238","1.1301","1.1301","1.1301"
"6239","1.1301","1.1301","1.1301"
"6240","1.2117","1.2117","1.2117"
"6241","1.2117","1.2117","1.2117"
"6242","1.2206","1.2206","1.2206"
"6243","1.2206","1.2206","1.2206"
"6244","1.0658","1.0658","1.0658"
"6245","1.0658","1.0658","1.0658"
"6246","1.2207","1.2207","1.2207"
"6247","1.2207","1.2207","1.2207"
"6248","1.1688","1.1688","1.1688"
"6249","1.1688","1.1688","1.1688"
"6250","1.1065","1.1065","1.1065"
"6251","1.1065","1.1065","1.1065"
"6252","1.1811","1.1811","1.1811"
"6253","1.1811","1.1811","1.1811"
"6254","1.1214","1.1214","1.1214"
"6255","1.1214","1.1214","1.1214"
"6256","1.1638","1.1638","1.1638"
"6257","1.1638","1.1638","1.1638"
"6258","1.1673","1.1673","1.1673"
"6259","1.1673","1.1673","1.1673"
"6260","1.1231","1.1231","1.1231"
"6261","1.1231","1.1231","1.1231"
"6262","1.216","1.216","1.216"
"6263","1.216","1.216","1.216"
"6264","1.0072","1.0072","1.0072"
"6265","1.0072","1.0072","1.0072"
"6266","1.1528","1.1528","1.1528"
"6267","1.1528","1.1528","1.1528"
"6268","1.1411","1.1411","1.1411"
"6269","1.1411","1.1411","1.1411"
"6270","1.1328","1.1328","1.1328"
"6271","1.1328","1.1328","1.1328"
"6272","1.1292","1.1292","1.1292"
"6273","1.1292","1.1292","1.1292"
"6274","1.1728","1.1728","1.1728"
"6275","1.1728","1.1728","1.1728"
"6276","1.1381","1.1381","1.1381"
"6277","1.1381","1.1381","1.1381"
"6278","1.0446","1.0446","1.0446"
"6279","1.0446","1.0446","1.0446"
"6280","1.118","1.118","1.118"
"6281","1.118","1.118","1.118"
"6282","1.0505","1.0505","1.0505"
"6283","1.0505","1.0505","1.0505"
"6284","1.0792","1.0792","1.0792"
"6285","1.0792","1.0792","1.0792"
"6286","1.3111","1.3111","1.3111"
"6287","1.3111","1.3111","1.3111"
"6288","1.1865","1.1865","1.1865"
"6289","1.1865","1.1865","1.1865"
"6290","1.1364","1.1364","1.1364"
"6291","1.1364","1.1364","1.1364"
"6292","1.0919","1.0919","1.0919"
"6293","1.0919","1.0919","1.0919"
"6294","1.1652","1.1652","1.1652"
