"Step","gallant-terrain-3 - train/loss","gallant-terrain-3 - train/loss__MIN","gallant-terrain-3 - train/loss__MAX"
"4244","1.2186","1.2186","1.2186"
"4245","1.2186","1.2186","1.2186"
"4246","1.234","1.234","1.234"
"4247","1.234","1.234","1.234"
"4248","1.289","1.289","1.289"
"4249","1.289","1.289","1.289"
"4250","1.2407","1.2407","1.2407"
"4251","1.2407","1.2407","1.2407"
"4252","1.1423","1.1423","1.1423"
"4253","1.1423","1.1423","1.1423"
"4254","1.2885","1.2885","1.2885"
"4255","1.2885","1.2885","1.2885"
"4256","1.25","1.25","1.25"
"4257","1.25","1.25","1.25"
"4258","1.1036","1.1036","1.1036"
"4259","1.1036","1.1036","1.1036"
"4260","1.1411","1.1411","1.1411"
"4261","1.1411","1.1411","1.1411"
"4262","1.188","1.188","1.188"
"4263","1.188","1.188","1.188"
"4264","1.1689","1.1689","1.1689"
"4265","1.1689","1.1689","1.1689"
"4266","1.1976","1.1976","1.1976"
"4267","1.1976","1.1976","1.1976"
"4268","1.2488","1.2488","1.2488"
"4269","1.2488","1.2488","1.2488"
"4270","1.254","1.254","1.254"
"4271","1.254","1.254","1.254"
"4272","1.2707","1.2707","1.2707"
"4273","1.2707","1.2707","1.2707"
"4274","1.3255","1.3255","1.3255"
"4275","1.3255","1.3255","1.3255"
"4276","1.2193","1.2193","1.2193"
"4277","1.2193","1.2193","1.2193"
"4278","1.2131","1.2131","1.2131"
"4279","1.2131","1.2131","1.2131"
"4280","1.1254","1.1254","1.1254"
"4281","1.1254","1.1254","1.1254"
"4282","1.2135","1.2135","1.2135"
"4283","1.2135","1.2135","1.2135"
"4284","1.0601","1.0601","1.0601"
"4285","1.0601","1.0601","1.0601"
"4286","1.2716","1.2716","1.2716"
"4287","1.2716","1.2716","1.2716"
"4288","1.1015","1.1015","1.1015"
"4289","1.1015","1.1015","1.1015"
"4290","1.2214","1.2214","1.2214"
"4291","1.2214","1.2214","1.2214"
"4292","1.3105","1.3105","1.3105"
"4293","1.3105","1.3105","1.3105"
"4294","1.2751","1.2751","1.2751"
"4295","1.2751","1.2751","1.2751"
"4296","1.2365","1.2365","1.2365"
"4297","1.2365","1.2365","1.2365"
"4298","1.1915","1.1915","1.1915"
"4299","1.1915","1.1915","1.1915"
"4300","1.1506","1.1506","1.1506"
"4301","1.1506","1.1506","1.1506"
"4302","1.185","1.185","1.185"
"4303","1.185","1.185","1.185"
"4304","1.212","1.212","1.212"
"4305","1.212","1.212","1.212"
"4306","1.133","1.133","1.133"
"4307","1.133","1.133","1.133"
"4308","1.272","1.272","1.272"
"4309","1.272","1.272","1.272"
"4310","1.1097","1.1097","1.1097"
"4311","1.1097","1.1097","1.1097"
"4312","1.2533","1.2533","1.2533"
"4313","1.2533","1.2533","1.2533"
"4314","1.3272","1.3272","1.3272"
"4315","1.3272","1.3272","1.3272"
"4316","1.2857","1.2857","1.2857"
"4317","1.2857","1.2857","1.2857"
"4318","1.1782","1.1782","1.1782"
"4319","1.1782","1.1782","1.1782"
"4320","1.1964","1.1964","1.1964"
"4321","1.1964","1.1964","1.1964"
"4322","1.2133","1.2133","1.2133"
"4323","1.2133","1.2133","1.2133"
"4324","1.1948","1.1948","1.1948"
"4325","1.1948","1.1948","1.1948"
"4326","1.2362","1.2362","1.2362"
"4327","1.2362","1.2362","1.2362"
"4328","1.2105","1.2105","1.2105"
"4329","1.2105","1.2105","1.2105"
"4330","1.1692","1.1692","1.1692"
"4331","1.1692","1.1692","1.1692"
"4332","1.2193","1.2193","1.2193"
"4333","1.2193","1.2193","1.2193"
"4334","1.0478","1.0478","1.0478"
"4335","1.0478","1.0478","1.0478"
"4336","1.2616","1.2616","1.2616"
"4337","1.2616","1.2616","1.2616"
"4338","1.1776","1.1776","1.1776"
"4339","1.1776","1.1776","1.1776"
"4340","1.228","1.228","1.228"
"4341","1.228","1.228","1.228"
"4342","1.2642","1.2642","1.2642"
"4343","1.2642","1.2642","1.2642"
"4344","1.1544","1.1544","1.1544"
"4345","1.1544","1.1544","1.1544"
"4346","1.193","1.193","1.193"
"4347","1.193","1.193","1.193"
"4348","1.2223","1.2223","1.2223"
"4349","1.2223","1.2223","1.2223"
"4350","1.2621","1.2621","1.2621"
"4351","1.2621","1.2621","1.2621"
"4352","1.2343","1.2343","1.2343"
"4353","1.2343","1.2343","1.2343"
"4354","1.1727","1.1727","1.1727"
"4355","1.1727","1.1727","1.1727"
"4356","1.1615","1.1615","1.1615"
"4357","1.1615","1.1615","1.1615"
"4358","1.2732","1.2732","1.2732"
"4359","1.2732","1.2732","1.2732"
"4360","1.1959","1.1959","1.1959"
"4361","1.1959","1.1959","1.1959"
"4362","1.3365","1.3365","1.3365"
"4363","1.3365","1.3365","1.3365"
"4364","1.1566","1.1566","1.1566"
"4365","1.1566","1.1566","1.1566"
"4366","1.2472","1.2472","1.2472"
"4367","1.2472","1.2472","1.2472"
"4368","1.1136","1.1136","1.1136"
"4369","1.1136","1.1136","1.1136"
"4370","1.3146","1.3146","1.3146"
"4371","1.3146","1.3146","1.3146"
"4372","1.1358","1.1358","1.1358"
"4373","1.1358","1.1358","1.1358"
"4374","1.2282","1.2282","1.2282"
"4375","1.2282","1.2282","1.2282"
"4376","1.2364","1.2364","1.2364"
"4377","1.2364","1.2364","1.2364"
"4378","1.2511","1.2511","1.2511"
"4379","1.2511","1.2511","1.2511"
"4380","1.141","1.141","1.141"
"4381","1.141","1.141","1.141"
"4382","1.2522","1.2522","1.2522"
"4383","1.2522","1.2522","1.2522"
"4384","1.1672","1.1672","1.1672"
"4385","1.1672","1.1672","1.1672"
"4386","1.2308","1.2308","1.2308"
"4387","1.2308","1.2308","1.2308"
"4388","1.2289","1.2289","1.2289"
"4389","1.2289","1.2289","1.2289"
"4390","1.167","1.167","1.167"
"4391","1.167","1.167","1.167"
"4392","1.2993","1.2993","1.2993"
"4393","1.2993","1.2993","1.2993"
"4394","1.1777","1.1777","1.1777"
"4395","1.1777","1.1777","1.1777"
"4396","1.1767","1.1767","1.1767"
"4397","1.1767","1.1767","1.1767"
"4398","1.2093","1.2093","1.2093"
"4399","1.2093","1.2093","1.2093"
"4400","1.1643","1.1643","1.1643"
"4401","1.1643","1.1643","1.1643"
"4402","1.1545","1.1545","1.1545"
"4403","1.1545","1.1545","1.1545"
"4404","1.1725","1.1725","1.1725"
"4405","1.1725","1.1725","1.1725"
"4406","1.2499","1.2499","1.2499"
"4407","1.2499","1.2499","1.2499"
"4408","1.2582","1.2582","1.2582"
"4409","1.2582","1.2582","1.2582"
"4410","1.1983","1.1983","1.1983"
"4411","1.1983","1.1983","1.1983"
"4412","1.2093","1.2093","1.2093"
"4413","1.2093","1.2093","1.2093"
"4414","1.3026","1.3026","1.3026"
"4415","1.3026","1.3026","1.3026"
"4416","1.2336","1.2336","1.2336"
"4417","1.2336","1.2336","1.2336"
"4418","1.2593","1.2593","1.2593"
"4419","1.2593","1.2593","1.2593"
"4420","1.2916","1.2916","1.2916"
"4421","1.2916","1.2916","1.2916"
"4422","1.1753","1.1753","1.1753"
"4423","1.1753","1.1753","1.1753"
"4424","1.1602","1.1602","1.1602"
"4425","1.1602","1.1602","1.1602"
"4426","1.3047","1.3047","1.3047"
"4427","1.3047","1.3047","1.3047"
"4428","1.2569","1.2569","1.2569"
"4429","1.2569","1.2569","1.2569"
"4430","1.2424","1.2424","1.2424"
"4431","1.2424","1.2424","1.2424"
"4432","1.1757","1.1757","1.1757"
"4433","1.1757","1.1757","1.1757"
"4434","1.22","1.22","1.22"
"4435","1.22","1.22","1.22"
"4436","1.1877","1.1877","1.1877"
"4437","1.1877","1.1877","1.1877"
"4438","1.1827","1.1827","1.1827"
"4439","1.1827","1.1827","1.1827"
"4440","1.1277","1.1277","1.1277"
"4441","1.1277","1.1277","1.1277"
"4442","1.1329","1.1329","1.1329"
"4443","1.1329","1.1329","1.1329"
"4444","1.1628","1.1628","1.1628"
"4445","1.1628","1.1628","1.1628"
"4446","1.2182","1.2182","1.2182"
"4447","1.2182","1.2182","1.2182"
"4448","1.1492","1.1492","1.1492"
"4449","1.1492","1.1492","1.1492"
"4450","1.2975","1.2975","1.2975"
"4451","1.2975","1.2975","1.2975"
"4452","1.1261","1.1261","1.1261"
"4453","1.1261","1.1261","1.1261"
"4454","1.0215","1.0215","1.0215"
"4455","1.0215","1.0215","1.0215"
"4456","1.1422","1.1422","1.1422"
"4457","1.1422","1.1422","1.1422"
"4458","1.2192","1.2192","1.2192"
"4459","1.2192","1.2192","1.2192"
"4460","1.1953","1.1953","1.1953"
"4461","1.1953","1.1953","1.1953"
"4462","1.0749","1.0749","1.0749"
"4463","1.0749","1.0749","1.0749"
"4464","1.2416","1.2416","1.2416"
"4465","1.2416","1.2416","1.2416"
"4466","1.2533","1.2533","1.2533"
"4467","1.2533","1.2533","1.2533"
"4468","1.2815","1.2815","1.2815"
"4469","1.2815","1.2815","1.2815"
"4470","1.2142","1.2142","1.2142"
"4471","1.2142","1.2142","1.2142"
"4472","1.2979","1.2979","1.2979"
"4473","1.2979","1.2979","1.2979"
"4474","1.111","1.111","1.111"
"4475","1.111","1.111","1.111"
"4476","1.066","1.066","1.066"
"4477","1.066","1.066","1.066"
"4478","1.1952","1.1952","1.1952"
"4479","1.1952","1.1952","1.1952"
"4480","1.2038","1.2038","1.2038"
"4481","1.2038","1.2038","1.2038"
"4482","1.2298","1.2298","1.2298"
"4483","1.2298","1.2298","1.2298"
"4484","1.2509","1.2509","1.2509"
"4485","1.2509","1.2509","1.2509"
"4486","1.2201","1.2201","1.2201"
"4487","1.2201","1.2201","1.2201"
"4488","1.0561","1.0561","1.0561"
"4489","1.0561","1.0561","1.0561"
"4490","1.0519","1.0519","1.0519"
"4491","1.0519","1.0519","1.0519"
"4492","1.2546","1.2546","1.2546"
"4493","1.2546","1.2546","1.2546"
"4494","1.2747","1.2747","1.2747"
"4495","1.2747","1.2747","1.2747"
"4496","1.1389","1.1389","1.1389"
"4497","1.1389","1.1389","1.1389"
"4498","1.157","1.157","1.157"
"4499","1.157","1.157","1.157"
"4500","1.2005","1.2005","1.2005"
"4501","1.2005","1.2005","1.2005"
"4502","1.1846","1.1846","1.1846"
"4503","1.1846","1.1846","1.1846"
"4504","1.2818","1.2818","1.2818"
"4505","1.2818","1.2818","1.2818"
"4506","1.1596","1.1596","1.1596"
"4507","1.1596","1.1596","1.1596"
"4508","1.1915","1.1915","1.1915"
"4509","1.1915","1.1915","1.1915"
"4510","1.1989","1.1989","1.1989"
"4511","1.1989","1.1989","1.1989"
"4512","1.2082","1.2082","1.2082"
"4513","1.2082","1.2082","1.2082"
"4514","1.1808","1.1808","1.1808"
"4515","1.1808","1.1808","1.1808"
"4516","1.1403","1.1403","1.1403"
"4517","1.1403","1.1403","1.1403"
"4518","1.1997","1.1997","1.1997"
"4519","1.1997","1.1997","1.1997"
"4520","1.1448","1.1448","1.1448"
"4521","1.1448","1.1448","1.1448"
"4522","1.2286","1.2286","1.2286"
"4523","1.2286","1.2286","1.2286"
"4524","1.1776","1.1776","1.1776"
"4525","1.1776","1.1776","1.1776"
"4526","1.1431","1.1431","1.1431"
"4527","1.1431","1.1431","1.1431"
"4528","1.1185","1.1185","1.1185"
"4529","1.1185","1.1185","1.1185"
"4530","1.0722","1.0722","1.0722"
"4531","1.0722","1.0722","1.0722"
"4532","1.2067","1.2067","1.2067"
"4533","1.2067","1.2067","1.2067"
"4534","1.1483","1.1483","1.1483"
"4535","1.1483","1.1483","1.1483"
"4536","1.0869","1.0869","1.0869"
"4537","1.0869","1.0869","1.0869"
"4538","1.0947","1.0947","1.0947"
"4539","1.0947","1.0947","1.0947"
"4540","1.1719","1.1719","1.1719"
"4541","1.1719","1.1719","1.1719"
"4542","1.1373","1.1373","1.1373"
"4543","1.1373","1.1373","1.1373"
"4544","1.1521","1.1521","1.1521"
"4545","1.1521","1.1521","1.1521"
"4546","1.169","1.169","1.169"
"4547","1.169","1.169","1.169"
"4548","1.1657","1.1657","1.1657"
"4549","1.1657","1.1657","1.1657"
"4550","1.1818","1.1818","1.1818"
"4551","1.1818","1.1818","1.1818"
"4552","1.1862","1.1862","1.1862"
"4553","1.1862","1.1862","1.1862"
"4554","1.1773","1.1773","1.1773"
"4555","1.1773","1.1773","1.1773"
"4556","1.0718","1.0718","1.0718"
"4557","1.0718","1.0718","1.0718"
"4558","1.1329","1.1329","1.1329"
"4559","1.1329","1.1329","1.1329"
"4560","1.2399","1.2399","1.2399"
"4561","1.2399","1.2399","1.2399"
"4562","1.0541","1.0541","1.0541"
"4563","1.0541","1.0541","1.0541"
"4564","1.1746","1.1746","1.1746"
"4565","1.1746","1.1746","1.1746"
"4566","1.2038","1.2038","1.2038"
"4567","1.2038","1.2038","1.2038"
"4568","1.1813","1.1813","1.1813"
"4569","1.1813","1.1813","1.1813"
"4570","1.1721","1.1721","1.1721"
"4571","1.1721","1.1721","1.1721"
"4572","1.3227","1.3227","1.3227"
"4573","1.3227","1.3227","1.3227"
"4574","1.1795","1.1795","1.1795"
"4575","1.1795","1.1795","1.1795"
"4576","1.1935","1.1935","1.1935"
"4577","1.1935","1.1935","1.1935"
"4578","1.2468","1.2468","1.2468"
"4579","1.2468","1.2468","1.2468"
"4580","1.2111","1.2111","1.2111"
"4581","1.2111","1.2111","1.2111"
"4582","1.1943","1.1943","1.1943"
"4583","1.1943","1.1943","1.1943"
"4584","1.1741","1.1741","1.1741"
"4585","1.1741","1.1741","1.1741"
"4586","1.1819","1.1819","1.1819"
"4587","1.1819","1.1819","1.1819"
"4588","1.1131","1.1131","1.1131"
"4589","1.1131","1.1131","1.1131"
"4590","1.0468","1.0468","1.0468"
"4591","1.0468","1.0468","1.0468"
"4592","1.187","1.187","1.187"
"4593","1.187","1.187","1.187"
"4594","1.1789","1.1789","1.1789"
"4595","1.1789","1.1789","1.1789"
"4596","1.1619","1.1619","1.1619"
"4597","1.1619","1.1619","1.1619"
"4598","1.1773","1.1773","1.1773"
"4599","1.1773","1.1773","1.1773"
"4600","1.1812","1.1812","1.1812"
"4601","1.1812","1.1812","1.1812"
"4602","1.1579","1.1579","1.1579"
"4603","1.1579","1.1579","1.1579"
"4604","1.2544","1.2544","1.2544"
"4605","1.2544","1.2544","1.2544"
"4606","1.1782","1.1782","1.1782"
"4607","1.1782","1.1782","1.1782"
"4608","1.2668","1.2668","1.2668"
"4609","1.2668","1.2668","1.2668"
"4610","1.1887","1.1887","1.1887"
"4611","1.1887","1.1887","1.1887"
"4612","1.1196","1.1196","1.1196"
"4613","1.1196","1.1196","1.1196"
"4614","1.063","1.063","1.063"
"4615","1.063","1.063","1.063"
"4616","1.1246","1.1246","1.1246"
"4617","1.1246","1.1246","1.1246"
"4618","1.0807","1.0807","1.0807"
"4619","1.0807","1.0807","1.0807"
"4620","1.15","1.15","1.15"
"4621","1.15","1.15","1.15"
"4622","1.146","1.146","1.146"
"4623","1.146","1.146","1.146"
"4624","1.0728","1.0728","1.0728"
"4625","1.0728","1.0728","1.0728"
"4626","1.1196","1.1196","1.1196"
"4627","1.1196","1.1196","1.1196"
"4628","1.2314","1.2314","1.2314"
"4629","1.2314","1.2314","1.2314"
"4630","1.1525","1.1525","1.1525"
"4631","1.1525","1.1525","1.1525"
"4632","1.1038","1.1038","1.1038"
"4633","1.1038","1.1038","1.1038"
"4634","1.2213","1.2213","1.2213"
"4635","1.2213","1.2213","1.2213"
"4636","1.2249","1.2249","1.2249"
"4637","1.2249","1.2249","1.2249"
"4638","1.1661","1.1661","1.1661"
"4639","1.1661","1.1661","1.1661"
"4640","1.1667","1.1667","1.1667"
"4641","1.1667","1.1667","1.1667"
"4642","1.2203","1.2203","1.2203"
"4643","1.2203","1.2203","1.2203"
"4644","1.0717","1.0717","1.0717"
"4645","1.0717","1.0717","1.0717"
"4646","1.1905","1.1905","1.1905"
"4647","1.1905","1.1905","1.1905"
"4648","1.2323","1.2323","1.2323"
"4649","1.2323","1.2323","1.2323"
"4650","1.0408","1.0408","1.0408"
"4651","1.0408","1.0408","1.0408"
"4652","1.1814","1.1814","1.1814"
"4653","1.1814","1.1814","1.1814"
"4654","1.136","1.136","1.136"
"4655","1.136","1.136","1.136"
"4656","1.2864","1.2864","1.2864"
"4657","1.2864","1.2864","1.2864"
"4658","1.1863","1.1863","1.1863"
"4659","1.1863","1.1863","1.1863"
"4660","1.1447","1.1447","1.1447"
"4661","1.1447","1.1447","1.1447"
"4662","1.1472","1.1472","1.1472"
"4663","1.1472","1.1472","1.1472"
"4664","1.2398","1.2398","1.2398"
"4665","1.2398","1.2398","1.2398"
"4666","1.2502","1.2502","1.2502"
"4667","1.2502","1.2502","1.2502"
"4668","1.2327","1.2327","1.2327"
"4669","1.2327","1.2327","1.2327"
"4670","1.189","1.189","1.189"
"4671","1.189","1.189","1.189"
"4672","1.1543","1.1543","1.1543"
"4673","1.1543","1.1543","1.1543"
"4674","1.1774","1.1774","1.1774"
"4675","1.1774","1.1774","1.1774"
"4676","1.1623","1.1623","1.1623"
"4677","1.1623","1.1623","1.1623"
"4678","1.1449","1.1449","1.1449"
"4679","1.1449","1.1449","1.1449"
"4680","1.1153","1.1153","1.1153"
"4681","1.1153","1.1153","1.1153"
"4682","1.2549","1.2549","1.2549"
"4683","1.2549","1.2549","1.2549"
"4684","1.1221","1.1221","1.1221"
"4685","1.1221","1.1221","1.1221"
"4686","1.1732","1.1732","1.1732"
"4687","1.1732","1.1732","1.1732"
"4688","1.1573","1.1573","1.1573"
"4689","1.1573","1.1573","1.1573"
"4690","1.2163","1.2163","1.2163"
"4691","1.2163","1.2163","1.2163"
"4692","1.1356","1.1356","1.1356"
"4693","1.1356","1.1356","1.1356"
"4694","1.2427","1.2427","1.2427"
"4695","1.2427","1.2427","1.2427"
"4696","1.0675","1.0675","1.0675"
"4697","1.0675","1.0675","1.0675"
"4698","1.197","1.197","1.197"
"4699","1.197","1.197","1.197"
"4700","1.1757","1.1757","1.1757"
"4701","1.1757","1.1757","1.1757"
"4702","1.142","1.142","1.142"
"4703","1.142","1.142","1.142"
"4704","1.1609","1.1609","1.1609"
"4705","1.1609","1.1609","1.1609"
"4706","1.2308","1.2308","1.2308"
"4707","1.2308","1.2308","1.2308"
"4708","1.2024","1.2024","1.2024"
"4709","1.2024","1.2024","1.2024"
"4710","1.1293","1.1293","1.1293"
"4711","1.1293","1.1293","1.1293"
"4712","1.2049","1.2049","1.2049"
"4713","1.2049","1.2049","1.2049"
"4714","1.1864","1.1864","1.1864"
"4715","1.1864","1.1864","1.1864"
"4716","1.1077","1.1077","1.1077"
"4717","1.1077","1.1077","1.1077"
"4718","1.2082","1.2082","1.2082"
"4719","1.2082","1.2082","1.2082"
"4720","1.0697","1.0697","1.0697"
"4721","1.0697","1.0697","1.0697"
"4722","1.1714","1.1714","1.1714"
"4723","1.1714","1.1714","1.1714"
"4724","1.1132","1.1132","1.1132"
"4725","1.1132","1.1132","1.1132"
"4726","1.2163","1.2163","1.2163"
"4727","1.2163","1.2163","1.2163"
"4728","1.1783","1.1783","1.1783"
"4729","1.1783","1.1783","1.1783"
"4730","1.2579","1.2579","1.2579"
"4731","1.2579","1.2579","1.2579"
"4732","1.1049","1.1049","1.1049"
"4733","1.1049","1.1049","1.1049"
"4734","1.1902","1.1902","1.1902"
"4735","1.1902","1.1902","1.1902"
"4736","1.1203","1.1203","1.1203"
"4737","1.1203","1.1203","1.1203"
"4738","1.2694","1.2694","1.2694"
"4739","1.2694","1.2694","1.2694"
"4740","1.1335","1.1335","1.1335"
"4741","1.1335","1.1335","1.1335"
"4742","1.2069","1.2069","1.2069"
"4743","1.2069","1.2069","1.2069"
"4744","1.218","1.218","1.218"
"4745","1.218","1.218","1.218"
"4746","1.2313","1.2313","1.2313"
"4747","1.2313","1.2313","1.2313"
"4748","1.2342","1.2342","1.2342"
"4749","1.2342","1.2342","1.2342"
"4750","1.2755","1.2755","1.2755"
"4751","1.2755","1.2755","1.2755"
"4752","1.241","1.241","1.241"
"4753","1.241","1.241","1.241"
"4754","1.1703","1.1703","1.1703"
"4755","1.1703","1.1703","1.1703"
"4756","1.0785","1.0785","1.0785"
"4757","1.0785","1.0785","1.0785"
"4758","1.1995","1.1995","1.1995"
"4759","1.1995","1.1995","1.1995"
"4760","1.2277","1.2277","1.2277"
"4761","1.2277","1.2277","1.2277"
"4762","1.1551","1.1551","1.1551"
"4763","1.1551","1.1551","1.1551"
"4764","1.1284","1.1284","1.1284"
"4765","1.1284","1.1284","1.1284"
"4766","1.2909","1.2909","1.2909"
"4767","1.2909","1.2909","1.2909"
"4768","1.2898","1.2898","1.2898"
"4769","1.2898","1.2898","1.2898"
"4770","1.1452","1.1452","1.1452"
"4771","1.1452","1.1452","1.1452"
"4772","1.1697","1.1697","1.1697"
"4773","1.1697","1.1697","1.1697"
"4774","1.2515","1.2515","1.2515"
"4775","1.2515","1.2515","1.2515"
"4776","1.1862","1.1862","1.1862"
"4777","1.1862","1.1862","1.1862"
"4778","1.1091","1.1091","1.1091"
"4779","1.1091","1.1091","1.1091"
"4780","1.1799","1.1799","1.1799"
"4781","1.1799","1.1799","1.1799"
"4782","1.1251","1.1251","1.1251"
"4783","1.1251","1.1251","1.1251"
"4784","1.1429","1.1429","1.1429"
"4785","1.1429","1.1429","1.1429"
"4786","1.222","1.222","1.222"
"4787","1.222","1.222","1.222"
"4788","1.1881","1.1881","1.1881"
"4789","1.1881","1.1881","1.1881"
"4790","1.1599","1.1599","1.1599"
"4791","1.1599","1.1599","1.1599"
"4792","1.1558","1.1558","1.1558"
"4793","1.1558","1.1558","1.1558"
"4794","1.2498","1.2498","1.2498"
"4795","1.2498","1.2498","1.2498"
"4796","1.1761","1.1761","1.1761"
"4797","1.1761","1.1761","1.1761"
"4798","1.2369","1.2369","1.2369"
"4799","1.2369","1.2369","1.2369"
"4800","1.2437","1.2437","1.2437"
"4801","1.2437","1.2437","1.2437"
"4802","1.169","1.169","1.169"
"4803","1.169","1.169","1.169"
"4804","1.1701","1.1701","1.1701"
"4805","1.1701","1.1701","1.1701"
"4806","1.2032","1.2032","1.2032"
"4807","1.2032","1.2032","1.2032"
"4808","1.1959","1.1959","1.1959"
"4809","1.1959","1.1959","1.1959"
"4810","1.2112","1.2112","1.2112"
"4811","1.2112","1.2112","1.2112"
"4812","1.1888","1.1888","1.1888"
"4813","1.1888","1.1888","1.1888"
"4814","1.2045","1.2045","1.2045"
"4815","1.2045","1.2045","1.2045"
"4816","1.1921","1.1921","1.1921"
"4817","1.1921","1.1921","1.1921"
"4818","1.1908","1.1908","1.1908"
"4819","1.1908","1.1908","1.1908"
"4820","1.0814","1.0814","1.0814"
"4821","1.0814","1.0814","1.0814"
"4822","1.1192","1.1192","1.1192"
"4823","1.1192","1.1192","1.1192"
"4824","1.1993","1.1993","1.1993"
"4825","1.1993","1.1993","1.1993"
"4826","1.2205","1.2205","1.2205"
"4827","1.2205","1.2205","1.2205"
"4828","1.1999","1.1999","1.1999"
"4829","1.1999","1.1999","1.1999"
"4830","1.1807","1.1807","1.1807"
"4831","1.1807","1.1807","1.1807"
"4832","1.1783","1.1783","1.1783"
"4833","1.1783","1.1783","1.1783"
"4834","1.1694","1.1694","1.1694"
"4835","1.1694","1.1694","1.1694"
"4836","1.2632","1.2632","1.2632"
"4837","1.2632","1.2632","1.2632"
"4838","1.2925","1.2925","1.2925"
"4839","1.2925","1.2925","1.2925"
"4840","1.1451","1.1451","1.1451"
"4841","1.1451","1.1451","1.1451"
"4842","1.2596","1.2596","1.2596"
"4843","1.2596","1.2596","1.2596"
"4844","1.2737","1.2737","1.2737"
"4845","1.2737","1.2737","1.2737"
"4846","1.1999","1.1999","1.1999"
"4847","1.1999","1.1999","1.1999"
"4848","1.1302","1.1302","1.1302"
"4849","1.1302","1.1302","1.1302"
"4850","1.1394","1.1394","1.1394"
"4851","1.1394","1.1394","1.1394"
"4852","1.3195","1.3195","1.3195"
"4853","1.3195","1.3195","1.3195"
"4854","1.1144","1.1144","1.1144"
"4855","1.1144","1.1144","1.1144"
"4856","1.1173","1.1173","1.1173"
"4857","1.1173","1.1173","1.1173"
"4858","1.1294","1.1294","1.1294"
"4859","1.1294","1.1294","1.1294"
"4860","1.1067","1.1067","1.1067"
"4861","1.1067","1.1067","1.1067"
"4862","1.2344","1.2344","1.2344"
"4863","1.2344","1.2344","1.2344"
"4864","1.1593","1.1593","1.1593"
"4865","1.1593","1.1593","1.1593"
"4866","1.1673","1.1673","1.1673"
"4867","1.1673","1.1673","1.1673"
"4868","1.2224","1.2224","1.2224"
"4869","1.2224","1.2224","1.2224"
"4870","1.1936","1.1936","1.1936"
"4871","1.1936","1.1936","1.1936"
"4872","1.125","1.125","1.125"
"4873","1.125","1.125","1.125"
