"Step","deep-surf-23 - train/loss","deep-surf-23 - train/loss__MIN","deep-surf-23 - train/loss__MAX"
"2448","1.2182","1.2182","1.2182"
"2449","1.2182","1.2182","1.2182"
"2450","1.2406","1.2406","1.2406"
"2451","1.2406","1.2406","1.2406"
"2452","1.2957","1.2957","1.2957"
"2453","1.2957","1.2957","1.2957"
"2454","1.2937","1.2937","1.2937"
"2455","1.2937","1.2937","1.2937"
"2456","1.2641","1.2641","1.2641"
"2457","1.2641","1.2641","1.2641"
"2458","1.2922","1.2922","1.2922"
"2459","1.2922","1.2922","1.2922"
"2460","1.2567","1.2567","1.2567"
"2461","1.2567","1.2567","1.2567"
"2462","1.1659","1.1659","1.1659"
"2463","1.1659","1.1659","1.1659"
"2464","1.1965","1.1965","1.1965"
"2465","1.1965","1.1965","1.1965"
"2466","1.2185","1.2185","1.2185"
"2467","1.2185","1.2185","1.2185"
"2468","1.1816","1.1816","1.1816"
"2469","1.1816","1.1816","1.1816"
"2470","1.2104","1.2104","1.2104"
"2471","1.2104","1.2104","1.2104"
"2472","1.1676","1.1676","1.1676"
"2473","1.1676","1.1676","1.1676"
"2474","1.2558","1.2558","1.2558"
"2475","1.2558","1.2558","1.2558"
"2476","1.2442","1.2442","1.2442"
"2477","1.2442","1.2442","1.2442"
"2478","1.2728","1.2728","1.2728"
"2479","1.2728","1.2728","1.2728"
"2480","1.3518","1.3518","1.3518"
"2481","1.3518","1.3518","1.3518"
"2482","1.1443","1.1443","1.1443"
"2483","1.1443","1.1443","1.1443"
"2484","1.2252","1.2252","1.2252"
"2485","1.2252","1.2252","1.2252"
"2486","1.3192","1.3192","1.3192"
"2487","1.3192","1.3192","1.3192"
"2488","1.2801","1.2801","1.2801"
"2489","1.2801","1.2801","1.2801"
"2490","1.3537","1.3537","1.3537"
"2491","1.3537","1.3537","1.3537"
"2492","1.2313","1.2313","1.2313"
"2493","1.2313","1.2313","1.2313"
"2494","1.2338","1.2338","1.2338"
"2495","1.2338","1.2338","1.2338"
"2496","1.1996","1.1996","1.1996"
"2497","1.1996","1.1996","1.1996"
"2498","1.2822","1.2822","1.2822"
"2499","1.2822","1.2822","1.2822"
"2500","1.3836","1.3836","1.3836"
"2501","1.3836","1.3836","1.3836"
"2502","1.2975","1.2975","1.2975"
"2503","1.2975","1.2975","1.2975"
"2504","1.259","1.259","1.259"
"2505","1.259","1.259","1.259"
"2506","1.2864","1.2864","1.2864"
"2507","1.2864","1.2864","1.2864"
"2508","1.0902","1.0902","1.0902"
"2509","1.0902","1.0902","1.0902"
"2510","1.2302","1.2302","1.2302"
"2511","1.2302","1.2302","1.2302"
"2512","1.2027","1.2027","1.2027"
"2513","1.2027","1.2027","1.2027"
"2514","1.2244","1.2244","1.2244"
"2515","1.2244","1.2244","1.2244"
"2516","1.2682","1.2682","1.2682"
"2517","1.2682","1.2682","1.2682"
"2518","1.3666","1.3666","1.3666"
"2519","1.3666","1.3666","1.3666"
"2520","1.2875","1.2875","1.2875"
"2521","1.2875","1.2875","1.2875"
"2522","1.2071","1.2071","1.2071"
"2523","1.2071","1.2071","1.2071"
"2524","1.2083","1.2083","1.2083"
"2525","1.2083","1.2083","1.2083"
"2526","1.1742","1.1742","1.1742"
"2527","1.1742","1.1742","1.1742"
"2528","1.2923","1.2923","1.2923"
"2529","1.2923","1.2923","1.2923"
"2530","1.1737","1.1737","1.1737"
"2531","1.1737","1.1737","1.1737"
"2532","1.2167","1.2167","1.2167"
"2533","1.2167","1.2167","1.2167"
"2534","1.2189","1.2189","1.2189"
"2535","1.2189","1.2189","1.2189"
"2536","1.2727","1.2727","1.2727"
"2537","1.2727","1.2727","1.2727"
"2538","1.2859","1.2859","1.2859"
"2539","1.2859","1.2859","1.2859"
"2540","1.3268","1.3268","1.3268"
"2541","1.3268","1.3268","1.3268"
"2542","1.2918","1.2918","1.2918"
"2543","1.2918","1.2918","1.2918"
"2544","1.2682","1.2682","1.2682"
"2545","1.2682","1.2682","1.2682"
"2546","1.2788","1.2788","1.2788"
"2547","1.2788","1.2788","1.2788"
"2548","1.2372","1.2372","1.2372"
"2549","1.2372","1.2372","1.2372"
"2550","1.1815","1.1815","1.1815"
"2551","1.1815","1.1815","1.1815"
"2552","1.2083","1.2083","1.2083"
"2553","1.2083","1.2083","1.2083"
"2554","1.2289","1.2289","1.2289"
"2555","1.2289","1.2289","1.2289"
"2556","1.3466","1.3466","1.3466"
"2557","1.3466","1.3466","1.3466"
"2558","1.213","1.213","1.213"
"2559","1.213","1.213","1.213"
"2560","1.2219","1.2219","1.2219"
"2561","1.2219","1.2219","1.2219"
"2562","1.1646","1.1646","1.1646"
"2563","1.1646","1.1646","1.1646"
"2564","1.2742","1.2742","1.2742"
"2565","1.2742","1.2742","1.2742"
"2566","1.2312","1.2312","1.2312"
"2567","1.2312","1.2312","1.2312"
"2568","1.3557","1.3557","1.3557"
"2569","1.3557","1.3557","1.3557"
"2570","1.2807","1.2807","1.2807"
"2571","1.2807","1.2807","1.2807"
"2572","1.2473","1.2473","1.2473"
"2573","1.2473","1.2473","1.2473"
"2574","1.2561","1.2561","1.2561"
"2575","1.2561","1.2561","1.2561"
"2576","1.1789","1.1789","1.1789"
"2577","1.1789","1.1789","1.1789"
"2578","1.1158","1.1158","1.1158"
"2579","1.1158","1.1158","1.1158"
"2580","1.287","1.287","1.287"
"2581","1.287","1.287","1.287"
"2582","1.2889","1.2889","1.2889"
"2583","1.2889","1.2889","1.2889"
"2584","1.1978","1.1978","1.1978"
"2585","1.1978","1.1978","1.1978"
"2586","1.1595","1.1595","1.1595"
"2587","1.1595","1.1595","1.1595"
"2588","1.2364","1.2364","1.2364"
"2589","1.2364","1.2364","1.2364"
"2590","1.1889","1.1889","1.1889"
"2591","1.1889","1.1889","1.1889"
"2592","1.1875","1.1875","1.1875"
"2593","1.1875","1.1875","1.1875"
"2594","1.2764","1.2764","1.2764"
"2595","1.2764","1.2764","1.2764"
"2596","1.2262","1.2262","1.2262"
"2597","1.2262","1.2262","1.2262"
"2598","1.1818","1.1818","1.1818"
"2599","1.1818","1.1818","1.1818"
"2600","1.2367","1.2367","1.2367"
"2601","1.2367","1.2367","1.2367"
"2602","1.3297","1.3297","1.3297"
"2603","1.3297","1.3297","1.3297"
"2604","1.1491","1.1491","1.1491"
"2605","1.1491","1.1491","1.1491"
"2606","1.2714","1.2714","1.2714"
"2607","1.2714","1.2714","1.2714"
"2608","1.4025","1.4025","1.4025"
"2609","1.4025","1.4025","1.4025"
"2610","1.281","1.281","1.281"
"2611","1.281","1.281","1.281"
"2612","1.2747","1.2747","1.2747"
"2613","1.2747","1.2747","1.2747"
"2614","1.2794","1.2794","1.2794"
"2615","1.2794","1.2794","1.2794"
"2616","1.2504","1.2504","1.2504"
"2617","1.2504","1.2504","1.2504"
"2618","1.3063","1.3063","1.3063"
"2619","1.3063","1.3063","1.3063"
"2620","1.3087","1.3087","1.3087"
"2621","1.3087","1.3087","1.3087"
"2622","1.2343","1.2343","1.2343"
"2623","1.2343","1.2343","1.2343"
"2624","1.3132","1.3132","1.3132"
"2625","1.3132","1.3132","1.3132"
"2626","1.3335","1.3335","1.3335"
"2627","1.3335","1.3335","1.3335"
"2628","1.3382","1.3382","1.3382"
"2629","1.3382","1.3382","1.3382"
"2630","1.2518","1.2518","1.2518"
"2631","1.2518","1.2518","1.2518"
"2632","1.2236","1.2236","1.2236"
"2633","1.2236","1.2236","1.2236"
"2634","1.3067","1.3067","1.3067"
"2635","1.3067","1.3067","1.3067"
"2636","1.2205","1.2205","1.2205"
"2637","1.2205","1.2205","1.2205"
"2638","1.3396","1.3396","1.3396"
"2639","1.3396","1.3396","1.3396"
"2640","1.1448","1.1448","1.1448"
"2641","1.1448","1.1448","1.1448"
"2642","1.234","1.234","1.234"
"2643","1.234","1.234","1.234"
"2644","1.2677","1.2677","1.2677"
"2645","1.2677","1.2677","1.2677"
"2646","1.2024","1.2024","1.2024"
"2647","1.2024","1.2024","1.2024"
"2648","1.1866","1.1866","1.1866"
"2649","1.1866","1.1866","1.1866"
"2650","1.2738","1.2738","1.2738"
"2651","1.2738","1.2738","1.2738"
"2652","1.2155","1.2155","1.2155"
"2653","1.2155","1.2155","1.2155"
"2654","1.178","1.178","1.178"
"2655","1.178","1.178","1.178"
"2656","1.151","1.151","1.151"
"2657","1.151","1.151","1.151"
"2658","1.3022","1.3022","1.3022"
"2659","1.3022","1.3022","1.3022"
"2660","1.223","1.223","1.223"
"2661","1.223","1.223","1.223"
"2662","1.3569","1.3569","1.3569"
"2663","1.3569","1.3569","1.3569"
"2664","1.1638","1.1638","1.1638"
"2665","1.1638","1.1638","1.1638"
"2666","1.1959","1.1959","1.1959"
"2667","1.1959","1.1959","1.1959"
"2668","1.3266","1.3266","1.3266"
"2669","1.3266","1.3266","1.3266"
"2670","1.2854","1.2854","1.2854"
"2671","1.2854","1.2854","1.2854"
"2672","1.2631","1.2631","1.2631"
"2673","1.2631","1.2631","1.2631"
"2674","1.2385","1.2385","1.2385"
"2675","1.2385","1.2385","1.2385"
"2676","1.2037","1.2037","1.2037"
"2677","1.2037","1.2037","1.2037"
"2678","1.2653","1.2653","1.2653"
"2679","1.2653","1.2653","1.2653"
"2680","1.3383","1.3383","1.3383"
"2681","1.3383","1.3383","1.3383"
"2682","1.2266","1.2266","1.2266"
"2683","1.2266","1.2266","1.2266"
"2684","1.2213","1.2213","1.2213"
"2685","1.2213","1.2213","1.2213"
"2686","1.3269","1.3269","1.3269"
"2687","1.3269","1.3269","1.3269"
"2688","1.1389","1.1389","1.1389"
"2689","1.1389","1.1389","1.1389"
"2690","1.2955","1.2955","1.2955"
"2691","1.2955","1.2955","1.2955"
"2692","1.3261","1.3261","1.3261"
"2693","1.3261","1.3261","1.3261"
"2694","1.2424","1.2424","1.2424"
"2695","1.2424","1.2424","1.2424"
"2696","1.2366","1.2366","1.2366"
"2697","1.2366","1.2366","1.2366"
"2698","1.1724","1.1724","1.1724"
"2699","1.1724","1.1724","1.1724"
"2700","1.2572","1.2572","1.2572"
"2701","1.2572","1.2572","1.2572"
"2702","1.1935","1.1935","1.1935"
"2703","1.1935","1.1935","1.1935"
"2704","1.1727","1.1727","1.1727"
"2705","1.1727","1.1727","1.1727"
"2706","1.1991","1.1991","1.1991"
"2707","1.1991","1.1991","1.1991"
"2708","1.1251","1.1251","1.1251"
"2709","1.1251","1.1251","1.1251"
"2710","1.2898","1.2898","1.2898"
"2711","1.2898","1.2898","1.2898"
"2712","1.1381","1.1381","1.1381"
"2713","1.1381","1.1381","1.1381"
"2714","1.2177","1.2177","1.2177"
"2715","1.2177","1.2177","1.2177"
"2716","1.2612","1.2612","1.2612"
"2717","1.2612","1.2612","1.2612"
"2718","1.2496","1.2496","1.2496"
"2719","1.2496","1.2496","1.2496"
"2720","1.226","1.226","1.226"
"2721","1.226","1.226","1.226"
"2722","1.2968","1.2968","1.2968"
"2723","1.2968","1.2968","1.2968"
"2724","1.2633","1.2633","1.2633"
"2725","1.2633","1.2633","1.2633"
"2726","1.2078","1.2078","1.2078"
"2727","1.2078","1.2078","1.2078"
"2728","1.2109","1.2109","1.2109"
"2729","1.2109","1.2109","1.2109"
"2730","1.3029","1.3029","1.3029"
"2731","1.3029","1.3029","1.3029"
"2732","1.1069","1.1069","1.1069"
"2733","1.1069","1.1069","1.1069"
"2734","1.2163","1.2163","1.2163"
"2735","1.2163","1.2163","1.2163"
"2736","1.1751","1.1751","1.1751"
"2737","1.1751","1.1751","1.1751"
"2738","1.1936","1.1936","1.1936"
"2739","1.1936","1.1936","1.1936"
"2740","1.2779","1.2779","1.2779"
"2741","1.2779","1.2779","1.2779"
"2742","1.189","1.189","1.189"
"2743","1.189","1.189","1.189"
"2744","1.1851","1.1851","1.1851"
"2745","1.1851","1.1851","1.1851"
"2746","1.1773","1.1773","1.1773"
"2747","1.1773","1.1773","1.1773"
"2748","1.2613","1.2613","1.2613"
"2749","1.2613","1.2613","1.2613"
"2750","1.2189","1.2189","1.2189"
"2751","1.2189","1.2189","1.2189"
"2752","1.2171","1.2171","1.2171"
"2753","1.2171","1.2171","1.2171"
"2754","1.0688","1.0688","1.0688"
"2755","1.0688","1.0688","1.0688"
"2756","1.2483","1.2483","1.2483"
"2757","1.2483","1.2483","1.2483"
"2758","1.2495","1.2495","1.2495"
"2759","1.2495","1.2495","1.2495"
"2760","1.2215","1.2215","1.2215"
"2761","1.2215","1.2215","1.2215"
"2762","1.2782","1.2782","1.2782"
"2763","1.2782","1.2782","1.2782"
"2764","1.2153","1.2153","1.2153"
"2765","1.2153","1.2153","1.2153"
"2766","1.2552","1.2552","1.2552"
"2767","1.2552","1.2552","1.2552"
"2768","1.2244","1.2244","1.2244"
"2769","1.2244","1.2244","1.2244"
"2770","1.2622","1.2622","1.2622"
"2771","1.2622","1.2622","1.2622"
"2772","1.1253","1.1253","1.1253"
"2773","1.1253","1.1253","1.1253"
"2774","1.162","1.162","1.162"
"2775","1.162","1.162","1.162"
"2776","1.2102","1.2102","1.2102"
"2777","1.2102","1.2102","1.2102"
"2778","1.2465","1.2465","1.2465"
"2779","1.2465","1.2465","1.2465"
"2780","1.3172","1.3172","1.3172"
"2781","1.3172","1.3172","1.3172"
"2782","1.3205","1.3205","1.3205"
"2783","1.3205","1.3205","1.3205"
"2784","1.2377","1.2377","1.2377"
"2785","1.2377","1.2377","1.2377"
"2786","1.1198","1.1198","1.1198"
"2787","1.1198","1.1198","1.1198"
"2788","1.2041","1.2041","1.2041"
"2789","1.2041","1.2041","1.2041"
"2790","1.1894","1.1894","1.1894"
"2791","1.1894","1.1894","1.1894"
"2792","1.3337","1.3337","1.3337"
"2793","1.3337","1.3337","1.3337"
"2794","1.2838","1.2838","1.2838"
"2795","1.2838","1.2838","1.2838"
"2796","1.2694","1.2694","1.2694"
"2797","1.2694","1.2694","1.2694"
"2798","1.0935","1.0935","1.0935"
"2799","1.0935","1.0935","1.0935"
"2800","1.3314","1.3314","1.3314"
"2801","1.3314","1.3314","1.3314"
"2802","1.1995","1.1995","1.1995"
"2803","1.1995","1.1995","1.1995"
"2804","1.1151","1.1151","1.1151"
"2805","1.1151","1.1151","1.1151"
"2806","1.2581","1.2581","1.2581"
"2807","1.2581","1.2581","1.2581"
"2808","1.2101","1.2101","1.2101"
"2809","1.2101","1.2101","1.2101"
"2810","1.1748","1.1748","1.1748"
"2811","1.1748","1.1748","1.1748"
"2812","1.3249","1.3249","1.3249"
"2813","1.3249","1.3249","1.3249"
"2814","1.1863","1.1863","1.1863"
"2815","1.1863","1.1863","1.1863"
"2816","1.2888","1.2888","1.2888"
"2817","1.2888","1.2888","1.2888"
"2818","1.243","1.243","1.243"
"2819","1.243","1.243","1.243"
"2820","1.273","1.273","1.273"
"2821","1.273","1.273","1.273"
"2822","1.2386","1.2386","1.2386"
"2823","1.2386","1.2386","1.2386"
"2824","1.316","1.316","1.316"
"2825","1.316","1.316","1.316"
"2826","1.2401","1.2401","1.2401"
"2827","1.2401","1.2401","1.2401"
"2828","1.1828","1.1828","1.1828"
"2829","1.1828","1.1828","1.1828"
"2830","1.3093","1.3093","1.3093"
"2831","1.3093","1.3093","1.3093"
"2832","1.2741","1.2741","1.2741"
"2833","1.2741","1.2741","1.2741"
"2834","1.3242","1.3242","1.3242"
"2835","1.3242","1.3242","1.3242"
"2836","1.1905","1.1905","1.1905"
"2837","1.1905","1.1905","1.1905"
"2838","1.2859","1.2859","1.2859"
"2839","1.2859","1.2859","1.2859"
"2840","1.1794","1.1794","1.1794"
"2841","1.1794","1.1794","1.1794"
"2842","1.2786","1.2786","1.2786"
"2843","1.2786","1.2786","1.2786"
"2844","1.1542","1.1542","1.1542"
"2845","1.1542","1.1542","1.1542"
"2846","1.2839","1.2839","1.2839"
"2847","1.2839","1.2839","1.2839"
"2848","1.1267","1.1267","1.1267"
"2849","1.1267","1.1267","1.1267"
"2850","1.2506","1.2506","1.2506"
"2851","1.2506","1.2506","1.2506"
"2852","1.1874","1.1874","1.1874"
"2853","1.1874","1.1874","1.1874"
"2854","1.3133","1.3133","1.3133"
"2855","1.3133","1.3133","1.3133"
"2856","1.3034","1.3034","1.3034"
"2857","1.3034","1.3034","1.3034"
"2858","1.1779","1.1779","1.1779"
"2859","1.1779","1.1779","1.1779"
"2860","1.2373","1.2373","1.2373"
"2861","1.2373","1.2373","1.2373"
"2862","1.3568","1.3568","1.3568"
"2863","1.3568","1.3568","1.3568"
"2864","1.2293","1.2293","1.2293"
"2865","1.2293","1.2293","1.2293"
"2866","1.1735","1.1735","1.1735"
"2867","1.1735","1.1735","1.1735"
"2868","1.1995","1.1995","1.1995"
"2869","1.1995","1.1995","1.1995"
"2870","1.1786","1.1786","1.1786"
"2871","1.1786","1.1786","1.1786"
"2872","1.1453","1.1453","1.1453"
"2873","1.1453","1.1453","1.1453"
"2874","1.2483","1.2483","1.2483"
"2875","1.2483","1.2483","1.2483"
"2876","1.2265","1.2265","1.2265"
"2877","1.2265","1.2265","1.2265"
"2878","1.1774","1.1774","1.1774"
"2879","1.1774","1.1774","1.1774"
"2880","1.276","1.276","1.276"
"2881","1.276","1.276","1.276"
"2882","1.2557","1.2557","1.2557"
"2883","1.2557","1.2557","1.2557"
"2884","1.1445","1.1445","1.1445"
"2885","1.1445","1.1445","1.1445"
"2886","1.2659","1.2659","1.2659"
"2887","1.2659","1.2659","1.2659"
"2888","1.2378","1.2378","1.2378"
"2889","1.2378","1.2378","1.2378"
"2890","1.2311","1.2311","1.2311"
"2891","1.2311","1.2311","1.2311"
"2892","1.2644","1.2644","1.2644"
"2893","1.2644","1.2644","1.2644"
"2894","1.2588","1.2588","1.2588"
"2895","1.2588","1.2588","1.2588"
"2896","1.1831","1.1831","1.1831"
"2897","1.1831","1.1831","1.1831"
"2898","1.3839","1.3839","1.3839"
"2899","1.3839","1.3839","1.3839"
"2900","1.3031","1.3031","1.3031"
"2901","1.3031","1.3031","1.3031"
"2902","1.1849","1.1849","1.1849"
"2903","1.1849","1.1849","1.1849"
"2904","1.2589","1.2589","1.2589"
"2905","1.2589","1.2589","1.2589"
"2906","1.2341","1.2341","1.2341"
"2907","1.2341","1.2341","1.2341"
"2908","1.2171","1.2171","1.2171"
"2909","1.2171","1.2171","1.2171"
"2910","1.1403","1.1403","1.1403"
"2911","1.1403","1.1403","1.1403"
"2912","1.2965","1.2965","1.2965"
"2913","1.2965","1.2965","1.2965"
"2914","1.292","1.292","1.292"
"2915","1.292","1.292","1.292"
"2916","1.2427","1.2427","1.2427"
"2917","1.2427","1.2427","1.2427"
"2918","1.1794","1.1794","1.1794"
"2919","1.1794","1.1794","1.1794"
"2920","1.1499","1.1499","1.1499"
"2921","1.1499","1.1499","1.1499"
"2922","1.2964","1.2964","1.2964"
"2923","1.2964","1.2964","1.2964"
"2924","1.3354","1.3354","1.3354"
"2925","1.3354","1.3354","1.3354"
"2926","1.2304","1.2304","1.2304"
"2927","1.2304","1.2304","1.2304"
"2928","1.3109","1.3109","1.3109"
"2929","1.3109","1.3109","1.3109"
"2930","1.148","1.148","1.148"
"2931","1.148","1.148","1.148"
"2932","1.2947","1.2947","1.2947"
"2933","1.2947","1.2947","1.2947"
"2934","1.0903","1.0903","1.0903"
"2935","1.0903","1.0903","1.0903"
"2936","1.2965","1.2965","1.2965"
"2937","1.2965","1.2965","1.2965"
"2938","1.2713","1.2713","1.2713"
"2939","1.2713","1.2713","1.2713"
"2940","1.2367","1.2367","1.2367"
"2941","1.2367","1.2367","1.2367"
"2942","1.3142","1.3142","1.3142"
"2943","1.3142","1.3142","1.3142"
"2944","1.1797","1.1797","1.1797"
"2945","1.1797","1.1797","1.1797"
"2946","1.0913","1.0913","1.0913"
"2947","1.0913","1.0913","1.0913"
"2948","1.2924","1.2924","1.2924"
"2949","1.2924","1.2924","1.2924"
"2950","1.1724","1.1724","1.1724"
"2951","1.1724","1.1724","1.1724"
"2952","1.1316","1.1316","1.1316"
"2953","1.1316","1.1316","1.1316"
"2954","1.171","1.171","1.171"
"2955","1.171","1.171","1.171"
"2956","1.172","1.172","1.172"
"2957","1.172","1.172","1.172"
"2958","1.3036","1.3036","1.3036"
"2959","1.3036","1.3036","1.3036"
"2960","1.2548","1.2548","1.2548"
"2961","1.2548","1.2548","1.2548"
"2962","1.2191","1.2191","1.2191"
"2963","1.2191","1.2191","1.2191"
"2964","1.2901","1.2901","1.2901"
"2965","1.2901","1.2901","1.2901"
"2966","1.2144","1.2144","1.2144"
"2967","1.2144","1.2144","1.2144"
"2968","1.3051","1.3051","1.3051"
"2969","1.3051","1.3051","1.3051"
"2970","1.1691","1.1691","1.1691"
"2971","1.1691","1.1691","1.1691"
"2972","1.2034","1.2034","1.2034"
"2973","1.2034","1.2034","1.2034"
"2974","1.1882","1.1882","1.1882"
"2975","1.1882","1.1882","1.1882"
"2976","1.2119","1.2119","1.2119"
"2977","1.2119","1.2119","1.2119"
"2978","1.3315","1.3315","1.3315"
"2979","1.3315","1.3315","1.3315"
"2980","1.1944","1.1944","1.1944"
"2981","1.1944","1.1944","1.1944"
"2982","1.1037","1.1037","1.1037"
"2983","1.1037","1.1037","1.1037"
"2984","1.1863","1.1863","1.1863"
"2985","1.1863","1.1863","1.1863"
"2986","1.3326","1.3326","1.3326"
"2987","1.3326","1.3326","1.3326"
"2988","1.264","1.264","1.264"
"2989","1.264","1.264","1.264"
"2990","1.2218","1.2218","1.2218"
"2991","1.2218","1.2218","1.2218"
"2992","1.2414","1.2414","1.2414"
"2993","1.2414","1.2414","1.2414"
"2994","1.2029","1.2029","1.2029"
"2995","1.2029","1.2029","1.2029"
"2996","1.1702","1.1702","1.1702"
"2997","1.1702","1.1702","1.1702"
"2998","1.2642","1.2642","1.2642"
"2999","1.2642","1.2642","1.2642"
"3000","1.3746","1.3746","1.3746"
"3001","1.3746","1.3746","1.3746"
"3002","1.204","1.204","1.204"
"3003","1.204","1.204","1.204"
"3006","1.2742","1.2742","1.2742"
"3007","1.2742","1.2742","1.2742"
"3008","1.2552","1.2552","1.2552"
"3009","1.2552","1.2552","1.2552"
"3010","1.2488","1.2488","1.2488"
"3011","1.2488","1.2488","1.2488"
"3012","1.0263","1.0263","1.0263"
"3013","1.0263","1.0263","1.0263"
"3014","1.1416","1.1416","1.1416"
"3015","1.1416","1.1416","1.1416"
"3016","1.1399","1.1399","1.1399"
"3017","1.1399","1.1399","1.1399"
"3018","1.2248","1.2248","1.2248"
"3019","1.2248","1.2248","1.2248"
"3020","1.2044","1.2044","1.2044"
"3021","1.2044","1.2044","1.2044"
"3022","1.1046","1.1046","1.1046"
"3023","1.1046","1.1046","1.1046"
"3024","1.3428","1.3428","1.3428"
"3025","1.3428","1.3428","1.3428"
"3026","1.3266","1.3266","1.3266"
"3027","1.3266","1.3266","1.3266"
"3028","1.2696","1.2696","1.2696"
"3029","1.2696","1.2696","1.2696"
"3030","1.2448","1.2448","1.2448"
"3031","1.2448","1.2448","1.2448"
"3032","1.1511","1.1511","1.1511"
"3033","1.1511","1.1511","1.1511"
"3034","1.228","1.228","1.228"
"3035","1.228","1.228","1.228"
"3036","1.2739","1.2739","1.2739"
"3037","1.2739","1.2739","1.2739"
"3038","1.21","1.21","1.21"
"3039","1.21","1.21","1.21"
"3040","1.2575","1.2575","1.2575"
"3041","1.2575","1.2575","1.2575"
"3042","1.1965","1.1965","1.1965"
"3043","1.1965","1.1965","1.1965"
"3044","1.3159","1.3159","1.3159"
"3045","1.3159","1.3159","1.3159"
"3046","1.2715","1.2715","1.2715"
"3047","1.2715","1.2715","1.2715"
"3048","1.1768","1.1768","1.1768"
"3049","1.1768","1.1768","1.1768"
"3050","1.1132","1.1132","1.1132"
"3051","1.1132","1.1132","1.1132"
"3052","1.1659","1.1659","1.1659"
"3053","1.1659","1.1659","1.1659"
"3054","1.1984","1.1984","1.1984"
"3055","1.1984","1.1984","1.1984"
"3056","1.1487","1.1487","1.1487"
"3057","1.1487","1.1487","1.1487"
"3058","1.2177","1.2177","1.2177"
"3059","1.2177","1.2177","1.2177"
"3060","1.1532","1.1532","1.1532"
"3061","1.1532","1.1532","1.1532"
"3062","1.2544","1.2544","1.2544"
"3063","1.2544","1.2544","1.2544"
"3064","1.2256","1.2256","1.2256"
"3065","1.2256","1.2256","1.2256"
"3066","1.1336","1.1336","1.1336"
"3067","1.1336","1.1336","1.1336"
"3068","1.2608","1.2608","1.2608"
"3069","1.2608","1.2608","1.2608"
"3070","1.1602","1.1602","1.1602"
"3071","1.1602","1.1602","1.1602"
"3072","1.1707","1.1707","1.1707"
"3073","1.1707","1.1707","1.1707"
"3074","1.1757","1.1757","1.1757"
"3075","1.1757","1.1757","1.1757"
"3076","1.1649","1.1649","1.1649"
